smiles,D,SA
O=[N+]([O-])N=C1NCNC(c2no[n+]([O-])c2-c2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)N1,7.1069865,4.524984341855748
COCC1N=CC=CN1N1CNC(=N[N+](=O)[O-])NC1,5.8307533,5.023475091366953
NN1CN2C3C(NC(=O)N3c3ccc([N+](=O)[O-])c([N+](=O)[O-])c3)C([N+](=O)[O-])=CC([N+](=O)[O-])=NN12,6.801375,4.810403059279623
CCON1CN(OCC)CN(C2NCNC(=N[N+](=O)[O-])N2)C1,5.560883,5.093742557138375
CCOCC(=O)C(c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[N+](=O)[O-],6.2294235,3.60383954795776
CCC(CC#Cn1ccnn1)([N+](=O)[O-])[N+](=O)[O-],6.353219,4.325922100235205
NN1CN(CC(F)([N+](=O)[O-])[N+](=O)[O-])CN2CC([N+](=O)[O-])=NON=C12,7.9965496,4.631838092451558
O=C(C(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-])C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NC=N2,6.8284073,4.743077065390932
NC(=O)CF,6.877386,2.610940270400251
CC(C)(N)CN1CN(C(=O)CCC(C)([N+](=O)[O-])[N+](=O)[O-])CN2CN3CCNC(=N[N+](=O)[O-])NCN3N=C([N+](=O)[O-])N=NN21,6.3700843,5.495418661399345
N#CCC(=O)CCc1c(C=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],5.7857184,2.9434384006519494
N#CCc1c([N+](=O)[O-])c2c(c(-n3ncnc3[N+](=O)[O-])c1[N+](=O)[O-])NC=NC([N+](=O)[O-])=C2[N+](=O)[O-],7.0679317,4.2296700188811736
CC(C)(C)NN1C(=O)N(n2nccn2)C2C3C(C21)N(CC[N+](=O)[O-])C(=O)N3F,6.09408,5.580567631638042
CCOC1(OCC)CC([N+](=O)[O-])=C(C)C([N+](=O)[O-])=CC=C2N(CC(COC)(NC(C)C)CN2C2NCNC(=N[N+](=O)[O-])N2)C1,5.572882,5.973346210730719
CC(CCN1CN(CO[N+](=O)[O-])C2C1C1C2N(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN1CO)([N+](=O)[O-])[N+](=O)[O-],7.1545906,5.865159442950082
COCN1CN2CN(CC(C)(C)[N+](=O)[O-])CN(NCC(C)([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C12,6.1775336,5.14626875177281
N#CCN1CN(c2cccc([N+](=O)[O-])c2[N+](=O)[O-])C2NC(=O)N(O)C21,6.2006836,4.319742882983053
CC(C)(CON1CN(Nc2cnon2)C2C3C4=CNN=NN(CC#N)CN4C3C21)[N+](=O)[O-],6.012594,6.131456980859503
CCOCn1c(=O)n2n1N=Nc1ccccc1C1=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C([N+](=O)[O-])C3(C)N1C(=O)N(OC)C23C,5.957555,6.748370820555195
CC(C)NN1CCN(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1N(C13C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NN=N3)CCN2CC#N,6.249232,5.859374397333492
O=C(Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)C12C=CC=CC1=NN=N2,6.199713,4.202694964202999
CN([N+](=O)[O-])C(N)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(N)=O,8.213957,4.527826428106116
O=[N+]([O-])N=C1NCN(N2CCN(CC(F)([N+](=O)[O-])[N+](=O)[O-])C3C2N=NC=CN2N3CCN2n2cc([N+](=O)[O-])cn2)CN1,6.7693706,5.878952875067652
NC(=O)CC(N)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1ccnn1,7.2683997,4.502431305431653
CC(=O)N1CN(N)CN(CN[N+](=O)[O-])C1,6.1457562,3.969113503419301
CCOCN1C(=O)N(N)C2C1C1C2N(CC(C)(C)[N+](=O)[O-])C(=O)N1c1c([N+](=O)[O-])cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],6.0026426,5.096098146480312
O=C(CCn1cc([N+](=O)[O-])cn1)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,6.056249,2.758600918035091
O=[N+]([O-])CCC(CCF)(CCNCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N1CNC(=N[N+](=O)[O-])NC1,6.9030657,5.07121876666713
CCC(CCC(=O)N1CN(CO)N2C=CN=NC3=NC([N+](=O)[O-])=NNCN3CN2C1)([N+](=O)[O-])[N+](=O)[O-],6.3385286,5.382123117445597
COCC(F)C(=O)n1nccn1,6.173767,3.993069807152372
O=[N+]([O-])C(F)(COCO)[N+](=O)[O-],8.450934,3.594058484484761
O=C1NC2C(N(O)CN2CO)N1n1c([N+](=O)[O-])nnc1[N+](=O)[O-],7.4918814,5.003826026407014
CC(C)NN1C(=O)N(CCO)C2C3C(C21)N(NC(C)C)C(=O)N3CC(C)(C)[N+](=O)[O-],5.5845165,5.14243503192594
COCN1CN2CN(F)C2=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C([N+](=O)[O-])N2N=CC=NCN2C1,6.3755484,5.218213589539072
O=[N+]([O-])c1cnn(-c2c([N+](=O)[O-])c(O)c([N+](=O)[O-])c(COCC(F)([N+](=O)[O-])[N+](=O)[O-])c2[N+](=O)[O-])n1,8.492366,3.952256919932185
CC(NN1CNN=C([N+](=O)[O-])N=C2N(C1)CN2n1nnnc1[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.012697,5.738556538506932
O=[N+]([O-])C1=CC2=NN=NC2(C#Cc2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)C=C1[N+](=O)[O-],6.4784346,4.398249978808646
CCOCC1=C([N+](=O)[O-])c2c([N+](=O)[O-])c(N(C)[N+](=O)[O-])c([N+](=O)[O-])nccnn21,6.642684,4.259745215217807
CCC(CNCO)([N+](=O)[O-])[N+](=O)[O-],6.530176,3.7689614283305044
CC1=C([N+](=O)[O-])OC2=NN=C(n3ncnc3[N+](=O)[O-])C2=CC=C1[N+](=O)[O-],6.6355133,4.239108579387821
CC(C)(CC(CCc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])(CCn1nnc2ccccc21)n1cc([N+](=O)[O-])cn1)[N+](=O)[O-],5.814254,3.9171911709109057
COCC1=NC(CCN(C)[N+](=O)[O-])=NC2=NN=CC([N+](=O)[O-])=CN12,5.9481173,4.316988748045961
O=[N+]([O-])c1nc(F)nc(CCO)n1,7.37357,3.2410283214373967
CCOCc1cc(CC(N)=O)c([N+](=O)[O-])cc1[N+](=O)[O-],5.7948065,2.53585890134209
COCCCCC(CCO)(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.998706,4.495946051589217
CCOCCCC(F)(CCc1nonc1N)c1nc([N+](=O)[O-])c([N+](=O)[O-])[nH]1,6.1340227,4.300014895543244
O=CC(C(=O)CCO)C(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.9113746,4.3035597893877195
CC(C)(N)CC(=O)C(CC[N+](=O)[O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,5.7994204,3.588013478693634
COCCN1CCN(Cc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])C2N=NNC=C3N(CCN3n3nnnc3[N+](=O)[O-])C21,6.2545724,4.973378667306681
O=[N+]([O-])C(F)(COCc1nc(F)nc(CCO)n1)[N+](=O)[O-],7.311039,3.5252068072453575
COCN1CN(CCN(C)[N+](=O)[O-])C2C1NC(=O)N2c1c([N+](=O)[O-])cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],6.295986,4.617102301334171
CCN(c1nc2c(c(C3NCNC(=N[N+](=O)[O-])N3)n1)C=C([N+](=O)[O-])C=C([N+](=O)[O-])C([N+](=O)[O-])=N2)[N+](=O)[O-],6.8219914,5.213186477077517
O=[N+]([O-])c1ccc(N2CN(COCC(F)([N+](=O)[O-])[N+](=O)[O-])CN(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2)c([N+](=O)[O-])c1,8.117838,4.222525173443627
N#CCN1CN(CCN[N+](=O)[O-])CN(C2NCNC(=N[N+](=O)[O-])N2)CN(CC[N+](=O)[O-])C1,6.1553326,5.047479852208986
CC(C)(CC(CCCO)(CCn1cnc([N+](=O)[O-])n1)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],6.2988877,4.109695148977047
CC(C)NC1=C([N+](=O)[O-])C2=NN=NC=CN2C(Nc2cnon2)=N1,6.1017885,4.652089365075991
Nc1c([N+](=O)[O-])c([N+](=O)[O-])c(N2C(=O)NC3C2N(F)CN3Oc2c(C=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],7.430491,4.884573962092529
CC(C)(COCCC(CCOc1c(C=O)cc([N+](=O)[O-])cc1[N+](=O)[O-])(OCC(C)([N+](=O)[O-])[N+](=O)[O-])c1nnn[nH]1)[N+](=O)[O-],6.297367,4.663779281858348
O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]c(c([N+](=O)[O-])c3c([N+](=O)[O-])cnncn-3c([N+](=O)[O-])c1)c([N+](=O)[O-])c2O,7.5101433,4.856920967913847
COCN1C(=O)N(n2cc([N+](=O)[O-])nn2)C2C1C1C2N(c2cccc([N+](=O)[O-])c2[N+](=O)[O-])C(=O)N1CC(N)=O,6.3422813,5.130741561399502
COCCN1C(=O)N(c2nc([N+](=O)[O-])c([N+](=O)[O-])[nH]2)C2C3C=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C4C(=O)N(C(=O)N4n4nccn4)C3C21,6.352189,6.880747912399243
CC(C)(N)CN1CN(OCC(C)([N+](=O)[O-])[N+](=O)[O-])C2C1NC(=O)N2n1nnc2ccccc21,5.770753,4.826408936548423
NC1=NN=C2N=NC([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1C2=O,6.8998847,5.326983814136602
CCOCCCC(CCCC#N)(N(C)[N+](=O)[O-])n1cnc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,5.7675734,4.078294521538107
CCC(CNN1C(=O)N(OC)C2(C)NN=C([N+](=O)[O-])N=C3N(CC(C)(C)N)C(=O)N3C12C)([N+](=O)[O-])[N+](=O)[O-],6.0810213,5.447442319575588
CCC(CC#CCc1cccc([N+](=O)[O-])c1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.229797,3.5106421452675516
O=[N+]([O-])NCCN1CCN(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])C2C1N(CO[N+](=O)[O-])CCN2n1cc([N+](=O)[O-])cn1,6.675517,5.018620980403879
CCOCC(=O)C(c1nc([N+](=O)[O-])c([N+](=O)[O-])[nH]1)n1nnc([N+](=O)[O-])n1,6.9950943,4.282977395547855
O=[N+]([O-])N=C1NCNC(c2nc3c([N+](=O)[O-])c4ncnccn-4c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4ncn2-3)N1,6.5289335,4.94985970612919
COCC1=Cc2c([N+](=O)[O-])nc([N+](=O)[O-])nc([N+](=O)[O-])ncn21,6.8871803,4.174775101957708
CC(CCc1nc(Nc2cnon2)nc(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.835866,4.412298176501703
CC(C)(N)CC1=Nc2c([N+](=O)[O-])c(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nnc([N+](=O)[O-])nnn21,7.5476537,4.762926942793328
COCC1=NC(NCC(C)([N+](=O)[O-])[N+](=O)[O-])=C([N+](=O)[O-])C2=NN=NC([N+](=O)[O-])=CN12,6.7543178,4.621694609661268
O=[N+]([O-])OCCC(CCc1cnc([N+](=O)[O-])[nH]1)(CCC12C=CC=CC1=NN=N2)n1ccnc1,5.4868517,5.125367964888503
CCOCC1=NC(CC(N)=O)=C([N+](=O)[O-])C2=NC([N+](=O)[O-])=CC([N+](=O)[O-])=CC=C1C2,5.8114033,5.293044140106996
O=C1NC2C(N(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN2n2ncnc2[N+](=O)[O-])N1c1[nH]cnc1[N+](=O)[O-],7.5619197,5.349991834138693
CC(C)NC(C(=O)C1NCNC(=N[N+](=O)[O-])N1)c1c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c1[N+](=O)[O-],6.7575455,4.905881956423752
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N1CN2CC([N+](=O)[O-])=CC([N+](=O)[O-])=NN2N(n2ncc([N+](=O)[O-])n2)C1,7.7572236,4.776321379555659
CON1CN2CNC([N+](=O)[O-])=NC=C2N(C23N=NN=C2C=C([N+](=O)[O-])C=C3[N+](=O)[O-])C1,6.4592853,5.355204270049484
CCC(CNN1C(=O)N(CC(C)(C)[N+](=O)[O-])C2C1C1C2N(OCC(C)(C)[N+](=O)[O-])C(=O)N1CC(C)(C)N)([N+](=O)[O-])[N+](=O)[O-],6.129245,5.77450083413515
CN(CCc1nc(N)nonc2c(n1)N=C2n1cc([N+](=O)[O-])cn1)[N+](=O)[O-],6.616575,4.256438878911227
CC(N)CN1C2C3N(CC#N)C4C(N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(C1N4n1cnnc1)N2CCO[N+](=O)[O-])N3NC(C)(C)C,6.1001716,7.42280282749644
CCC(CCC(=O)C(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)n1ncnc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.2022533,4.75452790015444
O=C(CCC(CCC(=O)n1ncnc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.608067,4.100929616466421
CCN(N1C(=O)N(CC(C)([N+](=O)[O-])[N+](=O)[O-])C2(C)N(C34C=C([N+](=O)[O-])C([N+](=O)[O-])=CC3=NN=N4)C(=O)N(F)C12C)[N+](=O)[O-],6.824233,5.989633346566526
CC(N)Cc1nc(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-],7.3463573,4.144699693250152
O=C(C(c1nnn[nH]1)n1cnc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21)C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NN=N2,6.563883,4.952375066828335
CN(CCCCN(CCn1ncc([N+](=O)[O-])n1)[N+](=O)[O-])[N+](=O)[O-],6.437406,3.7255509392269355
NC(=O)Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(Cc2c(C=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],6.3912377,3.315819813252748
CCC(CCC(=O)CC(CCc1cccc([N+](=O)[O-])c1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.857851,3.8537422960944845
COC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1ccc([N+](=O)[O-])c(C)c1[N+](=O)[O-])n1nnnc1[N+](=O)[O-],7.453098,4.461260180382661
CC(NNCNn1cc([N+](=O)[O-])cn1)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.4278383,4.659327083700585
NC(=O)CN1CN(CCCO[N+](=O)[O-])CN(O)CN(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C1,6.0191708,3.3764821667991196
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c2c1=NC([N+](=O)[O-])=NNC=2[N+](=O)[O-],7.622113,3.9767844523416667
NC1=Nc2c1c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c([N+](=O)[O-])nc(CCO[N+](=O)[O-])c2[N+](=O)[O-],7.619194,4.283868190344359
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],6.414359,2.396234171737909
O=[N+]([O-])c1cc([N+](=O)[O-])c2c(c1)nnn2OC#COn1cc([N+](=O)[O-])cn1,6.96743,3.863607807991867
CC1=C([N+](=O)[O-])C2C(C3C2n2nc([N+](=O)[O-])cc([N+](=O)[O-])n(CCN[N+](=O)[O-])c(=O)n23)N2C(=O)N(CO)C2=CC=C1[N+](=O)[O-],6.5078907,6.059885053093915
CC(=O)c1nc(CCO)nc(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1,6.123265,3.7638201926072528
O=CN1CN(O)C2NC(=O)N(C(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3O)C21,6.3366156,4.273497699142169
CC(C)NN1CN(N)CN(COCC(F)([N+](=O)[O-])[N+](=O)[O-])CN(N(C)[N+](=O)[O-])C1,6.4570103,4.489431723140659
O=[N+]([O-])c1cc([N+](=O)[O-])c2c(-n3nccn3)nc-2nc2nc3ccccc3nnn-2c([N+](=O)[O-])c1O,6.247306,3.819755534533461
N#CCCCC(CCNc1cnon1)(CO[N+](=O)[O-])C(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.3659225,4.271384199220965
CCOCCCC(CCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.85802,3.776162440095119
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N2C(=O)NC3c4cc([N+](=O)[O-])c([N+](=O)[O-])cc4N=NN4N(F)CN4C32)c1[N+](=O)[O-],7.1101336,4.950355686667563
O=[N+]([O-])OCCC(CCc1nc(-n2cc([N+](=O)[O-])cn2)ncc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.9516473,3.7884563756696403
CCC(CNCCC(CCCCO)(COC)n1nnc2cc([N+](=O)[O-])c([N+](=O)[O-])cc21)([N+](=O)[O-])[N+](=O)[O-],6.148497,4.285946938615979
CCN(C1=C([N+](=O)[O-])C2=NN=NC=CN2C(n2cc([N+](=O)[O-])cn2)=N1)[N+](=O)[O-],6.674603,4.467982969238088
O=[N+]([O-])OCCN1CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(n2ccnn2)C1,7.276798,4.170832038589789
CC(=O)C(C(=O)CC(C)N)n1nnc([N+](=O)[O-])n1,6.0654697,4.149048128926177
CCC(CNN1C(=O)N(F)C2(C)NC([N+](=O)[O-])=NC=C3N(F)C(=O)N3C12C)([N+](=O)[O-])[N+](=O)[O-],6.9405932,5.637196414187063
O=C(C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN[N+](=O)[O-])C1NCC([N+](=O)[O-])([N+](=O)[O-])CC1([N+](=O)[O-])[N+](=O)[O-],8.111783,5.398360796974478
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C(=O)C(CC[N+](=O)[O-])c1c[nH]nn1,6.102725,4.130355270902797
CCN([N+](=O)[O-])C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1cccc([N+](=O)[O-])c1[N+](=O)[O-])n1cnnc1,7.1541953,4.560172730989949
O=[N+]([O-])c1cnn(-c2nc(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n2)c1,8.330362,4.0298805822714385
O=[N+]([O-])C1=CC=C2CC(=NC(CC(F)([N+](=O)[O-])[N+](=O)[O-])=NC([N+](=O)[O-])=C1)N=C2n1nnnc1[N+](=O)[O-],7.3012743,5.741943218241924
COCN1CN2CN3CN(CC(F)([N+](=O)[O-])[N+](=O)[O-])CNN=C([N+](=O)[O-])N=C3NN=NN=C12,7.032927,5.273601935421452
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O)C(C(=O)n1nccn1)n1cnc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,6.3911285,3.9806448630489006
COCCF,6.4749875,2.7076319325842224
CC(C)(N)CCCC(CCNC(C)(C)C)(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])n1c([N+](=O)[O-])nnc1[N+](=O)[O-],6.251976,4.314221026556874
O=C(Cn1cc([N+](=O)[O-])cn1)n1c([N+](=O)[O-])nnc1[N+](=O)[O-],7.572379,3.299703018203706
