smiles,D,SA
CN(CCN1CN(n2ncc([N+](=O)[O-])n2)C2NC(=O)N(c3c([N+](=O)[O-])nn(C)c3[N+](=O)[O-])C21)[N+](=O)[O-],6.9173703,5.153121828527958
O=[N+]([O-])C1=CN2c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=CN3N(CO)CN3CN2CN=C1,6.276795,4.949854896167551
CC(CCC(CCO)(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC(C)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.997445,5.034183462309338
CC(C)(CCCC(CCC12C=CC=CC1=NN=N2)(CO[N+](=O)[O-])C(N)=O)[N+](=O)[O-],5.955917,5.024949852593631
CC(C)(N)Cc1nc2c([N+](=O)[O-])c3ncc([N+](=O)[O-])c([N+](=O)[O-])ccc3cc([N+](=O)[O-])ncn12,6.05237,3.9207962512544636
CC(C)(C)NN1C(=O)NC2CC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])CN3N(CCO)CN3C21,6.405896,5.766211446263671
NC(=O)c1nc(F)nc(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],8.614775,3.885638856953448
O=C1N(CCCO[N+](=O)[O-])C2C(C3c4cc([N+](=O)[O-])cc([N+](=O)[O-])cn(CO[N+](=O)[O-])c(=O)n4C32)N1n1cc([N+](=O)[O-])cn1,6.6751304,5.692697940968753
O=[N+]([O-])C1=CC([N+](=O)[O-])=C([N+](=O)[O-])N2N=CC=NCN2CN2CN(C34C=C([N+](=O)[O-])C=C([N+](=O)[O-])C3=NN=N4)C2=C1,6.5835514,5.993750198263212
O=[N+]([O-])C1=CC([N+](=O)[O-])=C(CCCO)N2C=Nc3c(cc([N+](=O)[O-])cc3[N+](=O)[O-])C([N+](=O)[O-])=C12,6.3880787,3.957860889548968
O=CC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])n1nccn1,7.058488,4.324033139107151
CC(C)(CN1C(=O)N(O)C2C1C1C2N(N2CNC(=N[N+](=O)[O-])NC2)C(=O)N1CC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.02942,5.912489091941867
CC(N)CN1CCN(COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1N(N(C)[N+](=O)[O-])CCN2n1ccnn1,6.436138,5.448331547996876
CC(CNC(CC(C)([N+](=O)[O-])[N+](=O)[O-])C(=O)c1c(C=O)cc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.7114115,4.345771217171958
CC(N)CN1CN(CC#N)C2C1NC(=O)N2Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.0921006,4.692962159726604
O=[N+]([O-])NCC(CCF)(CCOCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.010053,4.855627399416646
O=C(n1ncc([N+](=O)[O-])n1)n1nnc2ccccc21,6.266996,3.0041950973706717
O=[N+]([O-])c1cnc(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c2c(cc([N+](=O)[O-])c1)C(n1nccn1)=N2,7.154659,4.31127433192383
O=[N+]([O-])NCN1CN2CN=CC=NN2N(n2nnnc2[N+](=O)[O-])C1,7.335437,4.876777826614453
O=[N+]([O-])C1=NN=C2C([N+](=O)[O-])=C(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N=C(n3nccn3)N2N=N1,8.490372,4.697169792485381
COCc1nc2nc3nnc([N+](=O)[O-])nnn-3ncc([N+](=O)[O-])cn1-2,6.9346743,4.0526890323707265
CC(N)CN1CN2CN3CN4CNN=C([N+](=O)[O-])N=C4CC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])CN3N=NNC=C12,6.7530537,6.122000675391546
O=C1C2=CC([N+](=O)[O-])=CC([N+](=O)[O-])=CCN1CN(O)CN1CN(CCO)N1C=NC([N+](=O)[O-])=N2,6.261598,6.187468773054715
COCN1CN2C1=C([N+](=O)[O-])C=C([N+](=O)[O-])C(N)=C([N+](=O)[O-])C1NC(=O)N(C(=O)CCC(C)([N+](=O)[O-])[N+](=O)[O-])C12,6.463761,5.576565366282518
CC(C)NC(=O)CCC(CCC(=O)CCO)([N+](=O)[O-])[N+](=O)[O-],5.7812777,3.2054966365389843
O=[N+]([O-])N=C1NCN(N2CN(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C3C4C(C32)N(Nc2cnon2)CN4F)CN1,8.065269,6.422653555308123
COCC(=O)CCC(=O)F,5.812604,2.818965816379656
O=[N+]([O-])N=C1NCC2C(N(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CCN2c2nnn[nH]2)N2CCN(O)N2CN1,6.810825,6.160792686792973
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1ON1CN2CN3CNC([N+](=O)[O-])=NC=C3N=NC([N+](=O)[O-])=CN21,6.654595,5.1657751286612275
CCOCCCC(CCC(C)=O)(c1nonc1[N+](=O)[O-])c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.0318255,3.95360289475615
COCN1CN2CN(N(C)[N+](=O)[O-])Cc3c(cc([N+](=O)[O-])cc3[N+](=O)[O-])N=NN12,6.3913965,4.70996195543961
COc1nc(-n2ccnn2)c2c(c1[N+](=O)[O-])=NNN=NN=2,6.6392155,4.125632081970632
CC(C)(CNCNN)[N+](=O)[O-],5.8748765,3.9387920945389876
CCC(Cc1nc(NCC(C)([N+](=O)[O-])[N+](=O)[O-])nc(-n2ncc([N+](=O)[O-])n2)n1)([N+](=O)[O-])[N+](=O)[O-],7.127322,4.139025707807633
O=C1NC2NN=C([N+](=O)[O-])N=C3N(C4NCNC(=N[N+](=O)[O-])N4)CN3C2N1c1cnc([N+](=O)[O-])[nH]1,7.003559,5.882830094737935
CCOCC(=O)C(CC#N)CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.054596,4.2370550063967
N#CCn1cc([N+](=O)[O-])c(Nc2cnon2)n1,6.6063066,3.6454819664559404
CCN(c1nc(-n2ncnc2[N+](=O)[O-])ncc1[N+](=O)[O-])[N+](=O)[O-],7.1068664,3.6147169441897145
O=[N+]([O-])c1ccc(-c2nc3nc4nnn[nH]cc4c([N+](=O)[O-])nonc23)c([N+](=O)[O-])c1,6.834423,4.0231882068825
Cc1c([N+](=O)[O-])ccc(N2CCN(CC(F)([N+](=O)[O-])[N+](=O)[O-])C3C2N=C([N+](=O)[O-])N=CN2N3CCN2n2nccn2)c1[N+](=O)[O-],6.6637735,5.405089648321329
CC(C)(C)NN1C(=O)N(c2c[nH]nn2)C2C3CC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])Cn4n(CCO)c(=O)n4C3C21,6.3898644,6.3735366791664125
CCOCN1CN2C1=NON=C([N+](=O)[O-])C1C3C4=NC([N+](=O)[O-])=NNN(OCC)CN4C3C12,6.3181767,5.922571721377025
COCCN1CN(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C3N=NC=CN4N(CN4n4nnnc4[N+](=O)[O-])C3C21,7.1614485,6.005621475510294
COCC1=NC(OC)=C([N+](=O)[O-])c2nc([N+](=O)[O-])cc([N+](=O)[O-])cc([N+](=O)[O-])c1[nH]2,6.5588417,4.768901725577082
O=C(C(=O)n1cnc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21)n1nnnc1[N+](=O)[O-],7.0804777,3.4690821262215827
O=C(Nc1cnon1)C(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,6.7478952,4.443357586569693
O=CN1CCN(O)C2C1N(c1[nH]c([N+](=O)[O-])nc1[N+](=O)[O-])CCN2n1cc([N+](=O)[O-])nn1,6.813977,5.253118969210574
CCOCN1CN(COCC(F)([N+](=O)[O-])[N+](=O)[O-])C2C1NC(=O)N2COCC(F)([N+](=O)[O-])[N+](=O)[O-],7.0225964,5.068099819944592
CCOCC(=O)C(c1ccc([N+](=O)[O-])c(C)c1[N+](=O)[O-])n1cnc([N+](=O)[O-])c1,5.9444327,3.6820029232743297
O=C(C(=O)n1nccn1)C1NCNC(=N[N+](=O)[O-])N1,6.4808664,4.884830679175371
O=[N+]([O-])N=C1NCCN([N+](=O)[O-])CN2CN(c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])N2CN1,6.6768093,4.538097272259313
CCN(N1CN(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])Cc2c(cc([N+](=O)[O-])cc2[N+](=O)[O-])N=NN2N(COC)CN2C1)[N+](=O)[O-],6.8698163,5.2601164160602085
CCOCN1CN2CN3Cc4ccccc4N=NN3c3ccccc3N=NN12,5.2946663,4.395751023367008
CC(CNN1CN2CC=NC=CN2N(n2ncc([N+](=O)[O-])n2)C1)([N+](=O)[O-])[N+](=O)[O-],6.6287713,4.881935113828918
COCN1CN2C1=CNN=NC1NC(=O)N(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C12,6.6177287,5.185384232115337
CN(c1nc(-c2cccc([N+](=O)[O-])c2[N+](=O)[O-])c2c(=O)c(n1)=NC(O)=C([N+](=O)[O-])C=C([N+](=O)[O-])C=2)[N+](=O)[O-],6.627576,5.24178392819487
O=[N+]([O-])N(CCn1ccnn1)COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.5431437,3.9728606886054028
COCN1CN2CN(F)CN3CC=NN=CN3CNC(=N[N+](=O)[O-])NCN12,6.2025766,5.709215246543594
O=[N+]([O-])c1cnn(C(CCn2ccnn2)(CCn2ncnc2[N+](=O)[O-])n2cnc([N+](=O)[O-])c2)c1,6.2206144,4.372616855650067
O=[N+]([O-])c1nc(C#CC23C=CC=CC2=NN=N3)[nH]c1[N+](=O)[O-],6.161682,5.018971093118522
CC(CCN1CN(O)C2=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C([N+](=O)[O-])CN2C1)([N+](=O)[O-])[N+](=O)[O-],6.6025085,4.361557346791542
COC(CCc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1)(CCc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])n1ccnc1,5.596739,3.7083119286344095
COC1=NC2=NN=NC=CN2C(Nc2cnon2)=N1,6.2806225,4.796282460008034
CON1C(=O)N(c2nonc2N)C2C3C(C21)N(C(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)N3CCO,6.974109,5.328375259860044
COCN1CCN(n2ncnc2[N+](=O)[O-])C2C1N(c1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-])CCN2CO[N+](=O)[O-],6.6630297,4.9970641488141485
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1nnc2cc3c(cc21)nnn3O,7.02859,3.7009653717431847
CC(C)(N)Cc1c([N+](=O)[O-])c(O)c([N+](=O)[O-])c(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],6.885516,3.8597957614748957
COCCc1nc(N)c2c(n1)=NNC([N+](=O)[O-])=C([N+](=O)[O-])N=2,6.505723,4.012251049494449
CC(CC(=O)Cn1cc([N+](=O)[O-])cn1)([N+](=O)[O-])[N+](=O)[O-],6.704585,3.332478221426941
N#CCN1CN(C=O)CN(C23C=C([N+](=O)[O-])C=C([N+](=O)[O-])C2=NC=N3)CN(C(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C1,6.766062,5.257792249703439
N#CCN1CN(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C2NC(=O)N(c3nonc3[N+](=O)[O-])C21,6.53071,4.383281556623162
CN(c1nc(F)c2c(c1[N+](=O)[O-])N=C([N+](=O)[O-])C(N)=C([N+](=O)[O-])C=C2[N+](=O)[O-])[N+](=O)[O-],7.489824,4.290498318987014
O=C1NC2NN=NN=C3N(CN3C34C=C([N+](=O)[O-])C=C([N+](=O)[O-])C3=NN=N4)C2N1C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.715215,6.029729729164836
CC(NC(Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)n1cc([N+](=O)[O-])cn1)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.827591,4.408612258450411
CC(C)(N)CN1CN(OCC(C)([N+](=O)[O-])[N+](=O)[O-])CN2CNN=NN=C21,6.0817356,4.73650025869443
CCOCCCC(CCCOC)(COCC(F)([N+](=O)[O-])[N+](=O)[O-])CC(C)([N+](=O)[O-])[N+](=O)[O-],6.07771,4.178597230897714
CC(C)(CN1C(=O)N(CCN[N+](=O)[O-])C2(C)N(CC(C)(C)[N+](=O)[O-])C(=O)N(O)C12C)[N+](=O)[O-],5.9727116,5.043043002482487
CN(c1c([N+](=O)[O-])c(CC#N)c([N+](=O)[O-])c(CC(C)(C)N)c1[N+](=O)[O-])[N+](=O)[O-],6.158415,3.7755834926583294
CC(CNN1C(=O)NC2C([N+](=O)[O-])=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C3N(N)CN3C21)([N+](=O)[O-])[N+](=O)[O-],6.939206,5.7136366970997905
CC(C)NN1C(=O)NC2C(N)=NON=C3N(CN3n3cc([N+](=O)[O-])cn3)C21,6.2271466,5.193840929911399
O=[N+]([O-])C1=NNN=c2c([N+](=O)[O-])cnc(-n3cc([N+](=O)[O-])cn3)c2=N1,7.3943257,3.8936405338355042
NC(=O)CCCC(CC[N+](=O)[O-])(CCC12C=CC=CC1=NN=N2)c1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],5.9484587,5.071832734923598
CC(C)NN1CN2Cc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=NN2N(n2ncnc2[N+](=O)[O-])C1,6.3837924,4.388532507781891
O=[N+]([O-])c1cnn(-c2cnn([N+](=O)[O-])c2)n1,7.8085146,3.755785887935745
COCN1CN(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1NC(=O)N2n1nnc2cc([N+](=O)[O-])cc([N+](=O)[O-])c21,6.694638,5.090088440312124
CC(C)(COc1nc(N)nonc2c(c1[N+](=O)[O-])N=C2CO)[N+](=O)[O-],6.298564,4.216200920184405
COCCC(C(=O)n1nccn1)n1nnc2ccccc21,5.259573,3.438539881767669
CCON1C(=O)N(n2ccnn2)C2C1C1C2n2ccnnn(C(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c(=O)n21,6.1571155,5.212532568177043
O=C1NC2C([N+](=O)[O-])=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C3N(CO)CN3C2N1n1cnc([N+](=O)[O-])n1,6.7619586,5.555281151482644
CCOc1nc(CN[N+](=O)[O-])nc(C2NCC([N+](=O)[O-])([N+](=O)[O-])CC2([N+](=O)[O-])[N+](=O)[O-])n1,7.0585327,4.7901663517768345
CC(=O)C(C(=O)CO)c1c(C)c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],6.516513,3.7728817476895067
CCN(N1C(=O)N(CC#N)C2(C)c3c(cc([N+](=O)[O-])cc3[N+](=O)[O-])N=Nn3n(N)c(=O)n3C12C)[N+](=O)[O-],6.4702053,5.246607692912856
O=[N+]([O-])OCCCc1c([N+](=O)[O-])cc([N+](=O)[O-])c(CC23C=C([N+](=O)[O-])C([N+](=O)[O-])=CC2=NN=N3)c1[N+](=O)[O-],6.6869826,4.628288811561839
CCOCN1CN2C3C(N=NC=CN12)C1C3N(CC[N+](=O)[O-])CN1n1cnc([N+](=O)[O-])n1,6.047344,5.92136365879695
CN([N+](=O)[O-])C(CCF)(CCCC[N+](=O)[O-])COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.734207,4.639599377055969
N#CCN1C(=O)NC2C1N(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN2C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NN=N2,6.80492,5.784026113817141
O=[N+]([O-])c1cccc(-c2nonc2-n2ccnc2)c1[N+](=O)[O-],6.2960043,2.9385605780304296
CC(CNN1C(=O)NC2C1N(COCC(F)([N+](=O)[O-])[N+](=O)[O-])CN2c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.0416794,4.989669587045903
NCCC(CCn1cnnc1)(C(N)=O)n1c([N+](=O)[O-])nnc1[N+](=O)[O-],6.43222,4.376978288996455
COCC(OCC(C)([N+](=O)[O-])[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1cnc([N+](=O)[O-])c1,7.436492,4.783395002503214
COCc1nc(CCN[N+](=O)[O-])c([N+](=O)[O-])c2c1NC([N+](=O)[O-])=NC([N+](=O)[O-])=N2,6.791011,4.249732377142527
CC(=O)C12CC=NC=CN1NN=NN=C1N(F)CC1(NC(C)(C)C)CN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2,6.109935,6.093265177635463
Nc1nonc2cnccn3c(CCO)nc3nc2n1,5.6168685,3.7535095824911684
CC(CN1CN(n2nccn2)C2NC(=O)N(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C21)([N+](=O)[O-])[N+](=O)[O-],7.6595693,5.404928830447626
O=[N+]([O-])OCCc1nc(Nc2cnon2)c2c(n1)=NNN=NN=2,6.9391794,4.458462161033536
NC1=C([N+](=O)[O-])C(N)=C([N+](=O)[O-])C2NC(=O)N(n3nccn3)C2N2CN(N)C2=C1[N+](=O)[O-],6.734967,5.680781362784023
N#CCC(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)c1c(C=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],7.0091715,4.270949274521756
O=C(C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1nonc1[N+](=O)[O-])n1nccn1,8.080021,4.57135403275738
O=[N+]([O-])c1ccc(CC#CNc2cnon2)c([N+](=O)[O-])c1,6.073406,3.516923672583408
CC(C)NN1CCN(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1C([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1CN2CCN1F,6.3890076,6.771304068545768
O=[N+]([O-])N=C1NCC=C([N+](=O)[O-])c2c([N+](=O)[O-])cc(Nc3cnon3)n2CN1,6.8616657,4.881759728008056
CON1CC([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C2N=C([N+](=O)[O-])N=NN3N(CC(C)N)CN3CN2C1,6.386174,5.693037394150722
COCC(CC(C)(C)[N+](=O)[O-])C(=O)C1NCC([N+](=O)[O-])([N+](=O)[O-])CC1([N+](=O)[O-])[N+](=O)[O-],6.458232,5.0216710105267985
O=C(C(CN[N+](=O)[O-])n1ccnc1)C12C=C([N+](=O)[O-])C([N+](=O)[O-])=CC1=NN=N2,6.510087,5.050667543705073
CCOC(CC(C)(C)N)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1cnc([N+](=O)[O-])[nH]1,6.4196935,4.571430146286739
CC(C)(N)CC1=NC(CC#N)=C([N+](=O)[O-])C2=NC([N+](=O)[O-])=CC([N+](=O)[O-])=NN12,6.1939764,4.485879062334179
O=C1NC2C([N+](=O)[O-])=C(O)C([N+](=O)[O-])=CC([N+](=O)[O-])=C3N(CN3n3ncnc3[N+](=O)[O-])C2N1CN[N+](=O)[O-],7.2340207,5.776400594114855
CC(C)(C)NN1CN(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(C2NCNC(=N[N+](=O)[O-])N2)C1,6.1209755,5.1989704103588705
CC(C)(C)NN1C(=O)N(CC(C)([N+](=O)[O-])[N+](=O)[O-])C2(C)C([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C3C(=O)N(C(=O)N3N)C12C,6.1642895,6.624583231690316
O=[N+]([O-])C1=CC([N+](=O)[O-])=C([N+](=O)[O-])C=C([N+](=O)[O-])C2=C([N+](=O)[O-])C=C(n3ncnc3[N+](=O)[O-])C2=C1,6.809482,4.7466816498377185
O=[N+]([O-])c1ncc(CCC(CCNc2cnon2)([N+](=O)[O-])[N+](=O)[O-])[nH]1,6.6994553,4.076060600725137
O=[N+]([O-])CCC(O)(CCO[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.826504,4.5523559897883095
NC1=NON=C2N(C(=O)N2n2ncc([N+](=O)[O-])n2)C2C1C1C2n2c(=O)n(F)cnccn21,6.804337,5.881303286861193
CC(C)NCCC(CCCCO)(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[nH]c([N+](=O)[O-])nc1[N+](=O)[O-],6.374579,4.508973290717487
COC(C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O)C(=O)C12C=CC=CC1=NN=N2,5.84011,4.489888898357992
CC(=O)C1=C([N+](=O)[O-])C2=C([N+](=O)[O-])c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=CN2C(Nc2cnon2)=C1[N+](=O)[O-],6.719909,4.320820589192176
CON1C(=O)NC2C([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C3CN(CN3C3NCNC(=N[N+](=O)[O-])N3)C21,6.444567,6.921078011702977
CCOCN1CN(CC(N)=O)C2C1C1C2N(C(N)=O)CN1NC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.220972,5.593613592954215
COCC(=O)C(F)c1c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c1[N+](=O)[O-],7.191426,3.842618574369034
