smiles,D,SA
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OOCCOc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,6.122702,3.0230372200859135
COCCc1c([N+](=O)[O-])c(CC#N)c([N+](=O)[O-])c(CC(C)(C)N)c1[N+](=O)[O-],5.793985,3.4582156321676916
O=C1c2nn(CN[N+](=O)[O-])nc2C(=O)c2nn(-n3ncnc3[N+](=O)[O-])nc21,7.3129683,4.27121826953033
CC(C)(C)NN1CCN(NC(C)(C)C)C2C1C=C([N+](=O)[O-])C([N+](=O)[O-])=CC=C1N(C3NCNC(=N[N+](=O)[O-])N3)CCN12,5.678235,6.16454919511828
COCN1CN(CC(N)=O)C2C1C1C2N(CC(C)(C)[N+](=O)[O-])CN1n1cnc([N+](=O)[O-])c1,5.749622,5.358060793492493
COCCCC(CCc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c1[N+](=O)[O-])(CC[N+](=O)[O-])Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5.9003243,4.0551121249973185
CC(CNC1(CCN[N+](=O)[O-])CN(CCO)C2=NN=NNN3N=NC([N+](=O)[O-])=NCC3(F)CN2C1)([N+](=O)[O-])[N+](=O)[O-],6.7135077,6.327896737107402
O=[N+]([O-])C(COCN1CN2Cc3ccccc3N=NN2N=CC=NN2N(C1)CN2n1ccnn1)([N+](=O)[O-])[N+](=O)[O-],6.32334,5.328327631291845
O=[N+]([O-])OCCCC(Nc1cnon1)(Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.562676,4.70641047664567
CC(C)NC(CC(C)([N+](=O)[O-])[N+](=O)[O-])C(=O)C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NN=N2,6.260359,5.015394671675777
N#CCn1c([N+](=O)[O-])c(N)c([N+](=O)[O-])cc([N+](=O)[O-])c2n(c1=O)C1C2C2C1N(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)N2Nc1cnon1,7.559662,6.297478332337886
O=C(C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1nonc1[N+](=O)[O-])n1ncnc1[N+](=O)[O-],8.116548,4.583246361763782
Cn1nc([N+](=O)[O-])c2c(nc1[N+](=O)[O-])c([N+](=O)[O-])c1nc(F)n1nnc1cc([N+](=O)[O-])cc([N+](=O)[O-])c12,7.7139425,4.323795120434161
CCC(CNN1CN(C2NCNC(=N[N+](=O)[O-])N2)C2NC(=O)N(CC#N)C21)([N+](=O)[O-])[N+](=O)[O-],6.4440284,5.759619494929145
CCOCn1c(=O)n2n1N=C([N+](=O)[O-])C=C([N+](=O)[O-])C1(C)N(COCC(F)([N+](=O)[O-])[N+](=O)[O-])C(=O)N(CC#N)C21C,6.49998,5.444255616737493
CC(CCC(=O)N1C(=O)NC2C1N(OCC(C)([N+](=O)[O-])[N+](=O)[O-])CN2N)([N+](=O)[O-])[N+](=O)[O-],6.72621,5.144370226688038
CC(N)Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(/N=N/c2c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],6.8962913,4.0569125155390555
CC(=O)N1CN(C(N)=O)C2C1C1C([N+](=O)[O-])=C([N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])C(C)=C3N(CC(C)N)CN3C12,6.049598,5.891427808994382
CC(C)(C)NC1=C([N+](=O)[O-])C2=NC=NN=CN2C(c2c(C=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])=N1,6.021576,4.127045712640989
CCC(CC#CC1NCNC(=N[N+](=O)[O-])N1)([N+](=O)[O-])[N+](=O)[O-],6.5792103,5.152228514155659
CN(N1C(=O)N(n2nnc3c([N+](=O)[O-])cc([N+](=O)[O-])cc32)C2C1C1C2N(n2cc([N+](=O)[O-])cn2)C(=O)N1O)[N+](=O)[O-],6.9902215,5.474320517453696
CCN(CCC(CC#N)(CCCC(C)N)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.1214514,4.736665000811571
O=C(C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1)n1nccn1,6.243406,3.6186006223338625
CCOCN1CN2CC1=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1NC(=O)N(NC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C12,6.6755443,6.79541636459268
CC1=C([N+](=O)[O-])C2(C)N3C(=O)N4C(=NC([N+](=O)[O-])=NNC3=CC=C1[N+](=O)[O-])N(F)C(=O)N(CC#N)C42C,6.4180627,6.520746629864776
Nc1ncnc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],6.505534,2.606193761358856
CC1=C([N+](=O)[O-])CN(NCC(C)([N+](=O)[O-])[N+](=O)[O-])CN2CN(O)C2=CC=C1[N+](=O)[O-],6.357332,4.92804292644236
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1ON1CN2CN3CNC([N+](=O)[O-])=NC=C3c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=CN21,6.4328256,4.971166037317227
O=[N+]([O-])NCCN1CN(CCCO[N+](=O)[O-])CN(C23C=C([N+](=O)[O-])C([N+](=O)[O-])=CC2=NN=N3)C1,6.4853363,4.846257813096876
CC(C)(C)NN1C(=O)N(c2nonc2N)C2C3C([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C4CN(C(=O)N4n4nccn4)C3C21,6.2861648,6.900433326646534
O=[N+]([O-])c1cc([N+](=O)[O-])c2c(c([N+](=O)[O-])c(F)nc([N+](=O)[O-])c1O)N=C2CCO,7.3223715,4.039267385153133
CC(COCC(CCO)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.1009083,3.950060456426363
O=C1NC2C(N(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN2n2nccn2)N1CO[N+](=O)[O-],7.398767,5.343025124262419
CC(C)(CN1CN([N+](=O)[O-])C2C3C(C21)N(CC#N)CN3N)[N+](=O)[O-],5.959444,5.529855934993737
CC(C)NN1CN(CC(C)([N+](=O)[O-])[N+](=O)[O-])CC=C([N+](=O)[O-])C([N+](=O)[O-])=CC=C2N(C1)CN2n1ncnc1[N+](=O)[O-],6.2787495,5.146332404898159
CCC(CNc1c([N+](=O)[O-])c(COC)c([N+](=O)[O-])c(NCC(CC)([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.851829,4.095871902761492
NC1=NC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])=C([N+](=O)[O-])C2=NN=NC=CN12,7.483958,4.592079656687742
CC(N)CN1CN2CN(C(N)=O)CN3CNN=C(N)N=C3C=NC=CN12,5.539604,5.519298434252852
CC(C)Nc1nc(-c2cccc([N+](=O)[O-])c2[N+](=O)[O-])nc(CCC(C)([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],6.3018103,3.5337762701471878
CC(C)NC1(CC#N)CN(F)CC(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(N(C)[N+](=O)[O-])CN(F)C1,6.5002565,4.7451109556171485
COCCC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-])n1ccnn1,7.067003,4.669987616155492
CCOC(O)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.292094,4.192696593425646
O=[N+]([O-])c1c(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc(-n2ccnn2)nc1NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.196081,4.105529578843301
COCCC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1ccc([N+](=O)[O-])c(C)c1[N+](=O)[O-])C12C=CC=CC1=NN=N2,6.139792,5.075759469353468
O=[N+]([O-])OCCCC1=NC2=NN=CC([N+](=O)[O-])=CN2C(n2ncnc2[N+](=O)[O-])=N1,6.7464223,4.270786289042593
CCC(CNCCC(CCn1nnnc1[N+](=O)[O-])(NC(C)(C)C)N(C)[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.1584015,4.71024682539942
O=[N+]([O-])OCCCc1nc(-n2nnnc2[N+](=O)[O-])nc(CCO[N+](=O)[O-])c1[N+](=O)[O-],7.21489,3.6326063029070452
O=[N+]([O-])CCN1CCN(CC(F)([N+](=O)[O-])[N+](=O)[O-])C2C1N(C13N=NN=C1C=C([N+](=O)[O-])C=C3[N+](=O)[O-])CCN2CO[N+](=O)[O-],6.9062843,5.763353349129382
OCCOC#COn1nccn1,5.8362837,4.3868378251441005
CON1C(=O)N(CCO[N+](=O)[O-])C2(C)N3C(=O)N(N)C3=C([N+](=O)[O-])C=C([N+](=O)[O-])C(O)=C([N+](=O)[O-])C12C,6.571827,5.573287618227819
O=[N+]([O-])OCc1nc([N+](=O)[O-])cc([N+](=O)[O-])cc([N+](=O)[O-])c2c(c1[N+](=O)[O-])N=C2n1ncc([N+](=O)[O-])n1,7.6842136,4.344618896657937
CC(C)NN1CCN(C23C=C([N+](=O)[O-])C=C([N+](=O)[O-])C2=NC=N3)C2C1N(NC(C)(C)C)CCN2OCC(C)([N+](=O)[O-])[N+](=O)[O-],5.9892263,5.826477374854405
O=c1c2c(Nc3cnon3)nc(CCN[N+](=O)[O-])c([N+](=O)[O-])c1=NC=C([N+](=O)[O-])C=C([N+](=O)[O-])C=2,6.5919757,5.505716755628219
NC(=O)CN1C(=O)NC2C1NC(=O)N2n1ncnc1[N+](=O)[O-],6.733459,4.573296632952443
CC(C)NN1C(=O)N(c2[nH]cnc2[N+](=O)[O-])C2(C(N)=O)N(CC[N+](=O)[O-])C(=O)N(n3cnnc3)C12C(=O)n1ncnc1[N+](=O)[O-],6.4857435,5.466528076027169
CCC(CCC(=O)N1CCN(F)C2C1N(c1nnn[nH]1)CCN2Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.764394,5.077826814993122
O=C(O)CN[N+](=O)[O-],7.46969,3.14710756108415
CC(CCN1CN(C=O)CN(n2nnnc2[N+](=O)[O-])C1)([N+](=O)[O-])[N+](=O)[O-],6.8527193,4.302187951002123
CC(C)(CC(CCN)(CCc1nonc1N)COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.326277,4.5845664616669435
COCN1CN2CN(CN[N+](=O)[O-])CC([N+](=O)[O-])=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C12,6.501918,4.742169767588512
O=[N+]([O-])NCCCC(CCNc1cnon1)(c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1)[N+](=O)[O-],6.351698,4.323763697598679
NC1=NON=C2N(O)CCN2C2C1N(CCN[N+](=O)[O-])CCN2c1[nH]c([N+](=O)[O-])nc1[N+](=O)[O-],6.5755286,5.256794482754987
O=C(CCn1nccn1)n1cnnc1,5.731434,3.3123109796883856
CCN(N1C2C3N(C=O)C4C(N3CCO[N+](=O)[O-])N(N(C)[N+](=O)[O-])C1C(N4CN[N+](=O)[O-])N2CCO[N+](=O)[O-])[N+](=O)[O-],6.9812183,7.482795401685269
O=[N+]([O-])N=C1NCNC(c2no[n+]([O-])c2F)N1,8.218295,5.206779472727182
Cn1nc([N+](=O)[O-])c(CCC(F)(CCO)CC(F)([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],7.078174,4.399681769428176
CCC(CCC(=O)C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1ncc([N+](=O)[O-])n1)([N+](=O)[O-])[N+](=O)[O-],7.466363,4.775387834671046
CC(C)(CN1CN(CCO)C2NC(=O)N(n3nnc([N+](=O)[O-])n3)C21)[N+](=O)[O-],6.3201704,4.969444748667986
CC(=O)C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(Oc1c(C=O)cc([N+](=O)[O-])cc1[N+](=O)[O-])n1cnnc1,6.848453,4.432014188479828
O=[N+]([O-])c1cc([N+](=O)[O-])c2ncn(CC(CF)([N+](=O)[O-])[N+](=O)[O-])c2c1,7.4284797,3.4651869005123057
CC(N)Cc1cc([N+](=O)[O-])c2n1C=NC([N+](=O)[O-])=NC([N+](=O)[O-])=C2,6.444767,4.597878663370915
CC(C)NN1CN(CCN[N+](=O)[O-])CN(n2cc([N+](=O)[O-])cn2)C1,5.968663,4.079164272521487
O=c1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c(O)nc(CCN[N+](=O)[O-])c([N+](=O)[O-])c1N=C2c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],6.5639095,4.877167928235531
O=C1NC2C(NC(=O)N2c2nc([N+](=O)[O-])n[nH]2)N1Nc1cnon1,7.1751385,5.025573998307741
CCC(CNC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(n1ccnc1)n1cc([N+](=O)[O-])cn1)([N+](=O)[O-])[N+](=O)[O-],7.159307,4.776972386025712
CCON1CN(CCOC)C2C3C(C21)N(N(C)[N+](=O)[O-])CN3CC(C)N,5.3034077,5.414569790644913
NC(=O)N1CN2CC=NC=CN2N(C23N=NN=C2C=C([N+](=O)[O-])C=C3[N+](=O)[O-])C1,6.199388,5.2896722659448585
O=[N+]([O-])c1ncn(CCC(CCO)(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1,8.17157,4.906238477077517
CC(CON1CN(N)C2C1C1C([N+](=O)[O-])=C(N)C([N+](=O)[O-])=CC([N+](=O)[O-])=C3N(Nc4cnon4)CN3C12)([N+](=O)[O-])[N+](=O)[O-],6.896511,6.511173945917653
CCON1C(=O)N(O)C2C1C1C2N(OCC)C(=O)N1NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.6532054,5.565860294971969
O=[N+]([O-])c1cnn(C#Cc2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2[N+](=O)[O-])n1,7.2153606,3.7174943724068044
CC(N)CCCC(C=O)(CCCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],6.0121326,4.131491388348083
O=C(C(n1c([N+](=O)[O-])nnc1[N+](=O)[O-])n1nnc2ccccc21)C12C=CC=CC1=NN=N2,5.9163566,4.7448615016781055
O=[N+]([O-])c1ccc2c(nc(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])ncc1[N+](=O)[O-])N=C2Nc1cnon1,7.24862,4.540324544589882
CCOCN1CN2CN(CC#N)CN(CCN[N+](=O)[O-])CC([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C1C2=O,6.1102524,5.843707759397875
CC(N)CN1CN(O)C2C1C1C3=CC([N+](=O)[O-])=CC([N+](=O)[O-])=CN(c4nc([N+](=O)[O-])c([N+](=O)[O-])[nH]4)CN(C3=O)C12,6.260529,6.954818989452441
CC(CCC(=O)c1nnc([N+](=O)[O-])ncn2c(c1[N+](=O)[O-])N=C2N)([N+](=O)[O-])[N+](=O)[O-],6.957609,4.434148866072349
O=C(C(CCN[N+](=O)[O-])n1ccnc1)C12C=C([N+](=O)[O-])C([N+](=O)[O-])=CC1=NN=N2,6.3161793,5.0496362742099885
NC1=NON=C2N(F)C(=O)N2C2C1C1c3nc([N+](=O)[O-])n[nH]n(COCC(F)([N+](=O)[O-])[N+](=O)[O-])c(=O)n3C12,7.8667154,5.92611041650518
CN(CCC(O)(F)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.988884,4.535495519015207
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c2n(nnc1[N+](=O)[O-])C=C2CO,6.6981277,4.020572478193319
CC(CNN1CCNC(=N[N+](=O)[O-])NCN2N(CCO)CN2C1)([N+](=O)[O-])[N+](=O)[O-],6.38352,5.138330407240974
CC(C)NN1CN(CC(N)=O)C2C1C1NN=C([N+](=O)[O-])N=C3N(CCO)CN3C12,5.7901096,5.4531651198326365
O=[N+]([O-])c1cnc(CCO)c([N+](=O)[O-])c1[N+](=O)[O-],7.0239515,2.987108388348707
CC(NC(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)C12C=CC=CC1=NN=N2)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.368849,5.769766197292199
CON1CN2CC([N+](=O)[O-])=C([N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])C(C)=C2N(c2c(C=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])C1,6.454689,4.254373623023089
Cc1c([N+](=O)[O-])ccc2c(c([N+](=O)[O-])c(NC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc1[N+](=O)[O-])N=C2F,7.043638,4.919521563957106
COC(CCCC(N)=O)(CCCC(C)N)CC(C)N[N+](=O)[O-],5.1763916,4.298020215205846
O=[N+]([O-])CCN1CN(n2nnnc2[N+](=O)[O-])C2C1C1C2N2N=Nc3ccccc3N(c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3[N+](=O)[O-])CN12,6.4166965,5.564956386711335
CCOCC1=Nc2nc3c(=O)c(c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c(C)c([N+](=O)[O-])c21)C=C([N+](=O)[O-])C=C([N+](=O)[O-])C=N3,6.3464055,5.326694551991222
COCCN1C(=O)N(F)C2=C([N+](=O)[O-])C=C([N+](=O)[O-])C(O)=C([N+](=O)[O-])C3(C)N(CC[N+](=O)[O-])C(=O)N2C13C,6.397133,6.732416234599667
O=C(C(n1nc([N+](=O)[O-])cc1[N+](=O)[O-])n1c([N+](=O)[O-])nnc1[N+](=O)[O-])n1nccn1,8.12096,4.512642060922506
CCOCC(=O)C(CN[N+](=O)[O-])n1cnc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,6.1282454,3.7841540064138615
O=[N+]([O-])c1cnn2nnc3cc([N+](=O)[O-])c([N+](=O)[O-])cc3nc-2c([N+](=O)[O-])c2nc(-n3ccnn3)n-2c1,6.9540043,4.1181324277870015
O=[N+]([O-])C(COCC1NCC([N+](=O)[O-])([N+](=O)[O-])CC1([N+](=O)[O-])[N+](=O)[O-])(Cn1ccnc1)[N+](=O)[O-],7.17468,4.879568778726991
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N1CCN2C3C(N=CC=NN12)N(CO[N+](=O)[O-])CCN3c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,6.290448,5.010227050648434
CC(C)(CON1C(=O)NC2NC([N+](=O)[O-])=C([N+](=O)[O-])N=C3N(CN3n3cc([N+](=O)[O-])cn3)C21)[N+](=O)[O-],6.753912,5.390179401882439
COCCN1CNC([N+](=O)[O-])=C([N+](=O)[O-])N=C2N(C1)CN2n1ncc([N+](=O)[O-])n1,6.7453203,4.735198761671354
NC1=NNCN2CN(C=O)CN(O)C2=N1,6.078161,4.596311140781937
CC(C)(N)CN1CN(O)CN(CN[N+](=O)[O-])C1,5.7504554,4.185737351071325
COCN1CN2CN3CN(NC(C)(C)C)CN=C([N+](=O)[O-])N=CN3c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=NN12,6.0411024,5.2083922890526875
O=[N+]([O-])C1=C([N+](=O)[O-])NCN2CN(CC(F)([N+](=O)[O-])[N+](=O)[O-])CN(n3cc([N+](=O)[O-])cn3)C2=N1,8.020988,4.586534093268325
CC(NN1C(=O)NC2C1NC(=O)N2n1nccn1)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.1627455,5.431616763424458
O=CN1CN(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(n2nccn2)C1,6.679081,4.276762421269002
CC(CCC(=O)C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1nc(N)n[nH]1)n1nnnc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.9127383,4.933260014345537
CN(CCN1CN(CCC(C)([N+](=O)[O-])[N+](=O)[O-])CN(C2NCNC(=N[N+](=O)[O-])N2)CN(CC(N)=O)C1)[N+](=O)[O-],6.122268,5.046614209562084
O=[N+]([O-])c1nnn(C(Nc2cnon2)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n2ccnc2)n1,8.257799,4.905078100028582
