smiles,D,SA
COCC(=O)C(CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.5726295,4.09568157383435
O=[N+]([O-])OCN1CN(n2ncnc2[N+](=O)[O-])C2C1C1C2N(CC(F)([N+](=O)[O-])[N+](=O)[O-])CN1COCC(F)([N+](=O)[O-])[N+](=O)[O-],8.292398,5.933345180153409
O=C1N(CCO[N+](=O)[O-])C2C(C3C2N(CCO[N+](=O)[O-])C(=O)N3c2nnn[nH]2)N1CCO,6.356645,5.111593157215559
NC1=NNN2N=C([N+](=O)[O-])C=C([N+](=O)[O-])CN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN2CN2CN(F)C2=N1,7.455297,5.4626716169917025
CC(N)CCCC(CCOCC(C)(C)[N+](=O)[O-])(c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1)[N+](=O)[O-],5.9314866,4.241436776403381
COCCCC(CCC12C=CC=CC1=NN=N2)(c1c([N+](=O)[O-])nn(C)c1[N+](=O)[O-])N1CNC(=N[N+](=O)[O-])NC1,5.990141,5.423673537303866
CC(N)CN1CN(CC#N)C2C1NC(=O)N2CC[N+](=O)[O-],5.7510967,4.916643284538093
CC(C)(C)NN1CCN(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1N(n1nnnc1[N+](=O)[O-])CCN2CC[N+](=O)[O-],6.895112,5.463608649404186
CCC(CN1CN2CC([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C(C2)N(n2ncnc2[N+](=O)[O-])C1)([N+](=O)[O-])[N+](=O)[O-],6.814629,6.184579818530827
CN(OCCOCO)[N+](=O)[O-],6.5776076,3.783974872106249
CN(CCN1C(=O)NC2C([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C3N(c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])CN3C21)[N+](=O)[O-],6.495803,5.276575667991926
CCOCC1N=CC=CN1CC(C)([N+](=O)[O-])[N+](=O)[O-],5.878695,4.467090475982338
CC(=O)N1C(=O)N(CCCO[N+](=O)[O-])C2C3C(C21)N(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)N3CCN(C)[N+](=O)[O-],6.098603,4.864442346975524
COCN1C(=O)N(NC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1C1C2n2c(=O)n(F)c([N+](=O)[O-])nnc([N+](=O)[O-])n21,7.772003,5.926709542106693
CCOCN1CN(CC(CC)([N+](=O)[O-])[N+](=O)[O-])C2C1C1C3=NON=C(N)N(OC)CN3C12,5.782542,5.771304825322732
CC(C)(C)NN1C(=O)N2C3=NON=C([N+](=O)[O-])C2(C)C1(C)N(CC(F)([N+](=O)[O-])[N+](=O)[O-])C(=O)N3C1NCNC(=N[N+](=O)[O-])N1,6.657728,7.155353642631361
O=[N+]([O-])NCCN1CN2CNC([N+](=O)[O-])=NC=C2NC([N+](=O)[O-])=NC=C2N(C1)CN2c1cccc([N+](=O)[O-])c1[N+](=O)[O-],6.4189982,5.0179329946449105
COCCCC(CCn1ncnc1[N+](=O)[O-])(c1c([N+](=O)[O-])nn(C)c1[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.079511,4.675807807036952
CCN(c1n[nH]c([N+](=O)[O-])c([N+](=O)[O-])nc2c(c1[N+](=O)[O-])N=C2n1cc([N+](=O)[O-])cn1)[N+](=O)[O-],7.2398686,4.562480274923103
NC(=O)N1CN(CC(F)([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])=NON=C2N(C1)CN2C12C=CC=CC1=NN=N2,6.477564,5.817175032159772
CCOOCC(COF)([N+](=O)[O-])[N+](=O)[O-],7.2888308,4.082153237147112
COCc1nc2nc3nnnc([N+](=O)[O-])cn-3nc([N+](=O)[O-])ncn1-2,6.916809,4.119174307096
Nc1nonc1C(CCO)(CCc1cnc([N+](=O)[O-])[nH]1)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.5365467,4.642692899182917
O=C(C1=NC2=NC=NN=CN2C(C2NCNC(=N[N+](=O)[O-])N2)=N1)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.3603654,5.529985654779017
COC1([N+](=O)[O-])CN(F)CC(CN[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(CC(C)(C)[N+](=O)[O-])C1,6.7437205,5.482879054269464
O=C(C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1ccnc1)n1ncnc1[N+](=O)[O-],7.359203,4.481249077120484
O=[N+]([O-])c1cc2nnn(C(CCF)(CCn3ccnn3)n3nnc4cc([N+](=O)[O-])c([N+](=O)[O-])cc43)c2cc1[N+](=O)[O-],6.463492,3.8891960251823336
O=[N+]([O-])c1cc([N+](=O)[O-])cc2c(c([N+](=O)[O-])cc([N+](=O)[O-])c1)N=C2O,6.8334293,3.4181494119911067
CON1Cc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2N=NN2N(N)CN(CO[N+](=O)[O-])CN2C1,6.5736065,4.787240077689177
COCN1CN(NC(C)(C)C)C2C1C1C2N2CN(COCC(F)([N+](=O)[O-])[N+](=O)[O-])N=C([N+](=O)[O-])N=NN12,6.389163,5.941286489084954
CC(=O)N1CCN(n2ncc([N+](=O)[O-])n2)C2C1N(c1c[nH]nn1)CCN2C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,6.1876802,4.719708722449585
CC(N)CN1CCN(C(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1N(CCCO[N+](=O)[O-])CCN2c1nc([N+](=O)[O-])n[nH]1,6.628708,5.1857498814119225
O=C1NC2C([N+](=O)[O-])=NN=C([N+](=O)[O-])N3N(Nc4cnon4)CN3C2N1CCO[N+](=O)[O-],7.804816,5.466222114099393
CON1CN2Cc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=NN2N(CC(C)N)CN(N(C)[N+](=O)[O-])C1,6.1865335,4.889196036252075
O=C(c1nc(CCN[N+](=O)[O-])nc(-c2cccc([N+](=O)[O-])c2[N+](=O)[O-])n1)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.2275724,3.849053951568566
CCC(CCC(=O)CCC(C=O)(CCCO)n1cnc([N+](=O)[O-])c1)([N+](=O)[O-])[N+](=O)[O-],5.9065676,4.452079219042164
COc1c([N+](=O)[O-])c(OC)c([N+](=O)[O-])c(-n2nnnc2[N+](=O)[O-])c1[N+](=O)[O-],7.5056458,3.4014906422280538
CCC(CNN1CN=C([N+](=O)[O-])N=CN2C([N+](=O)[O-])=NN=C([N+](=O)[O-])N3N(CN2C1)CN3n1ccnn1)([N+](=O)[O-])[N+](=O)[O-],7.1177425,5.802583162590731
CCC(CNN1CN(n2ncnc2[N+](=O)[O-])C2NC(=O)N(n3cc([N+](=O)[O-])nn3)C21)([N+](=O)[O-])[N+](=O)[O-],7.1886,5.475596115213289
CC(N)CC(=O)C(=O)n1nnc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,6.1658683,3.546595933426609
CC(N)CCCC(CCn1cc([N+](=O)[O-])nn1)(CO[N+](=O)[O-])C(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.292852,4.443413383131997
CC(C)(C)NN1CN(C23C=C([N+](=O)[O-])C([N+](=O)[O-])=CC2=NN=N3)C2NC(=O)N(c3nonc3N)C21,6.1798744,5.5151283777049676
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N(Cn2ccnn2)[N+](=O)[O-])c1[N+](=O)[O-],7.0081205,3.498089021236236
CC1=C([N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])CN2CN(CC[N+](=O)[O-])CN(n3ncc([N+](=O)[O-])n3)C2=C1[N+](=O)[O-],6.9365444,4.55759643908789
CC(Nc1nc([N+](=O)[O-])c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c2c(c1[N+](=O)[O-])N=C2CO)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.4239874,5.049142568883111
CCOCN1C2C3N(NCC(C)([N+](=O)[O-])[N+](=O)[O-])C1C1N(N)C(C(N1c1[nH]cnc1[N+](=O)[O-])N3n1c([N+](=O)[O-])nnc1[N+](=O)[O-])N2C=O,6.9646587,7.5620400884868335
CCC(CCC(=O)C(CCO)(OCC(C)(C)[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.8856,4.8968859402526395
COCN1CCN(CC(C)(C)N)C2C1N(C(N)=O)CCN2OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.223183,4.922677435744041
CC(N)Cc1cccc2c1C([N+](=O)[O-])=CC([N+](=O)[O-])=C(O)C([N+](=O)[O-])=N2,6.042892,4.019596774429843
COCN1CN2CN3CNN=NN=C3C=NC=CN2N(c2c(C=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])C1,5.852366,5.015808742100295
Cc1c([N+](=O)[O-])ccc2c(N)nonc3c(O)nc3c([N+](=O)[O-])c2nc1[N+](=O)[O-],6.4603777,3.8872301226180994
CCOCCCN(CC=O)[N+](=O)[O-],5.6525993,3.1801368928659697
CC(C)(N)CN1CN2CN3CN=C([N+](=O)[O-])N=NN3C=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C21,6.2305846,5.076728752543733
O=C(N1CN(CCO)CN(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C1)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.825498,4.362409371189975
CCC(CNN1CN(c2nc(N)n[nH]2)C2C3N=CC=NN4N(CCO)CN4C3C21)([N+](=O)[O-])[N+](=O)[O-],6.262795,6.016723550739671
CCOCc1c([N+](=O)[O-])c(O)c([N+](=O)[O-])c(CC(C)(C)[N+](=O)[O-])c1[N+](=O)[O-],6.145533,3.490142684246047
Cc1c([N+](=O)[O-])ccc(C(CCO)(CC[N+](=O)[O-])c2[nH]c([N+](=O)[O-])nc2[N+](=O)[O-])c1[N+](=O)[O-],6.433173,4.282449156105277
COCCCC(CCN[N+](=O)[O-])(CCN(C)[N+](=O)[O-])c1[nH]c([N+](=O)[O-])nc1[N+](=O)[O-],6.1210217,4.516984795965241
CCN(N1C(=O)N(CO)C2=NC([N+](=O)[O-])=NNC3(C)N2C(=O)N(CC#N)C13C)[N+](=O)[O-],6.313182,6.511061558761907
O=C(CO)C(N1CNC(=N[N+](=O)[O-])NC1)n1cnc([N+](=O)[O-])c1,6.518612,4.594796690047039
CCN(CCC(CCCO)(COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.717213,4.571062761671355
CC(C)(N)CCC1=C([N+](=O)[O-])C=C([N+](=O)[O-])C2=C([N+](=O)[O-])c3ccccc3N=NN12,5.771784,3.8671851438493015
CC(CCN1CN2CN(C3NCNC(=N[N+](=O)[O-])N3)C2=NC([N+](=O)[O-])=NNN2N=Nc3ccccc3CN2C1)([N+](=O)[O-])[N+](=O)[O-],6.333341,5.9025210375784924
CN(CN(CCC(C)(C)N)[N+](=O)[O-])[N+](=O)[O-],6.1393557,3.6883953984252553
CC(CC(C(=O)n1nccn1)c1[nH]c([N+](=O)[O-])nc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.08862,4.6212461665175715
COCCC(CCCCN[N+](=O)[O-])(CCc1c(C=O)cc([N+](=O)[O-])cc1[N+](=O)[O-])NCC(C)([N+](=O)[O-])[N+](=O)[O-],6.1801805,4.370114095445431
O=C(C(CCO[N+](=O)[O-])c1nonc1[N+](=O)[O-])C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NN=N2,6.9845376,5.070596477047564
CCN([N+](=O)[O-])C(CCN)(CCc1[nH]cnc1[N+](=O)[O-])c1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],6.2927203,4.393978075119503
CCON1C(=O)NC2NN=C([N+](=O)[O-])N=C3N(Nc4cnon4)CN3C21,6.7333508,5.472548939865521
O=C1N(CCCO[N+](=O)[O-])C2C(C3c4cc([N+](=O)[O-])c([N+](=O)[O-])cc4N=Nn4n(CCO)c(=O)n4C32)N1n1cnnc1,6.4313793,5.467691380453613
O=[N+]([O-])OCCCC1=C([N+](=O)[O-])C2=C([N+](=O)[O-])c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=NN2C(n2nccn2)=C1[N+](=O)[O-],6.8312745,4.278207998554535
COCCN1CN(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1C1C2N(C23C=C([N+](=O)[O-])C=C([N+](=O)[O-])C2=NC=N3)CN1CCOC,6.12142,5.95303136839641
COCCc1ncnccn2c(n1)N=C2c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5.7640495,3.550099275672359
CCC(CNN1CN(CCO[N+](=O)[O-])CN(C23C=C([N+](=O)[O-])C=C([N+](=O)[O-])C2=NN=N3)C1)([N+](=O)[O-])[N+](=O)[O-],6.676323,5.18129997880693
COCc1nc(OCC(C)([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c(C(C)=O)n1,6.24333,3.454906147419246
Nc1n[nH]n2cnc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3nc-2nc2nc(-c3c(C=O)cc([N+](=O)[O-])cc3[N+](=O)[O-])c-2n1,6.407335,4.215347876152567
COCCC(COCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.6977725,3.3629505490515896
COCN1CN2CN(CC(N)=O)CN=NC=CN12,5.5485897,4.929304922250639
CC(=O)C1=C([N+](=O)[O-])C2=NC([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C(C2)C(n2ncnc2[N+](=O)[O-])=N1,6.5855675,5.497456436917577
NC(=O)CN1CN(C23C=CC=CC2=NN=N3)C2NC(=O)N(CCCO[N+](=O)[O-])C21,5.9292545,5.1489650596075975
CC(CCC(=O)C(C(=O)C12C=CC=CC1=NN=N2)n1cc([N+](=O)[O-])nn1)([N+](=O)[O-])[N+](=O)[O-],6.4572144,5.178048996941465
O=C(CO)C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1nnc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,7.432932,4.1878115166119985
CC(N)CC(=O)C(Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])c1[N+](=O)[O-],6.4635534,4.183181987033807
O=[N+]([O-])C1=CC2=NN=NC2(C#Cc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2[N+](=O)[O-])C([N+](=O)[O-])=C1,6.748476,4.533596477000447
O=[N+]([O-])C(F)(COC#CC1NCC([N+](=O)[O-])([N+](=O)[O-])CC1([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.378956,5.171662418342864
CCOCN1C(=O)N2C1=CC=C([N+](=O)[O-])C([N+](=O)[O-])=CC1C3C(C12)N(C(C)=O)C(=O)N3CCOC,5.47931,5.479087504084875
CC(C)(N)CC1=Nc2nc(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n[nH]nc([N+](=O)[O-])nc21,7.1043143,4.810951798108601
CCOCC(=O)C(CCOC)CN[N+](=O)[O-],5.5768337,3.6462694353553466
CC1=C([N+](=O)[O-])C2NC(=O)N(c3nonc3N)C2N2CN(C34C=C([N+](=O)[O-])C([N+](=O)[O-])=CC3=NN=N4)C2=CC=C1[N+](=O)[O-],6.5477896,6.104759969357742
O=C1c2nn(O)nc2C(=O)c2nn(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc21,7.3951254,4.064802884914945
COCCN1C(=O)NC2C1N(CC(C)(C)[N+](=O)[O-])CN2CCO,5.360885,4.3769168452655745
CC(N)CCCC(CCCCN(C)[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],5.944646,4.015326832964416
COCCc1nc(O)c2c(c1[N+](=O)[O-])N=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C2,6.1236153,3.742107071881243
CC(COC(C(=O)C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NC=N2)n1cnc([N+](=O)[O-])c1)([N+](=O)[O-])[N+](=O)[O-],6.76616,5.209207212152066
CCN(CCC(CCCO)(c1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.2047205,4.559292231540106
N#CCN1CN2CN=NC=CN2N(C23C=C([N+](=O)[O-])C([N+](=O)[O-])=CC2=NN=N3)C1,6.301671,5.539084502759533
O=C(C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1nc([N+](=O)[O-])c([N+](=O)[O-])[nH]1)n1nccn1,7.6126223,4.688615592533013
O=[N+]([O-])c1ccc(C2=Nc3c2[nH]cnc([N+](=O)[O-])nc(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c3[N+](=O)[O-])c([N+](=O)[O-])c1,7.196708,4.481707204410573
