smiles,D,SA
CN(N1CN(n2ncc([N+](=O)[O-])n2)C2C3C4=NON=C(N)N(CCN[N+](=O)[O-])CN4C3C21)[N+](=O)[O-],6.7370257,6.031168485922309
CC(N)CCCON1CNC(=N[N+](=O)[O-])NC1,5.6319427,4.500260323791011
CCOCC(=O)C(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.3702497,4.222451499344643
NC1=C([N+](=O)[O-])N(CC(F)([N+](=O)[O-])[N+](=O)[O-])CN2C(=C([N+](=O)[O-])C=C1[N+](=O)[O-])C1C3N=CC=NN4N(N)CN4C3C12,6.952821,6.573841921391387
O=[N+]([O-])c1nonc1C#Cn1ncnc1[N+](=O)[O-],7.702612,4.102992964453453
O=[N+]([O-])OCCCCCC(CCn1ncnc1[N+](=O)[O-])(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1cnc([N+](=O)[O-])n1,6.710969,4.815955592637868
NC1=C([N+](=O)[O-])C2=CNN=NCN2CN2CN(Nc3cnon3)C2=C([N+](=O)[O-])C(N)=C1[N+](=O)[O-],6.698917,5.345647338465125
COCc1nc(CN[N+](=O)[O-])nc(-n2cc([N+](=O)[O-])cn2)n1,6.454448,3.278590191991297
O=[N+]([O-])OCC(F)(CCn1nc([N+](=O)[O-])cc1[N+](=O)[O-])CCC12C=CC=CC1=NN=N2,6.139144,5.074013812999569
CC(CNCCC(F)(CCn1nnnc1[N+](=O)[O-])n1ccnn1)([N+](=O)[O-])[N+](=O)[O-],6.7455244,4.571826415030651
O=c1c2cc([N+](=O)[O-])cc([N+](=O)[O-])cc([N+](=O)[O-])cc([N+](=O)[O-])c1N=C2C1NCNC(=N[N+](=O)[O-])N1,6.6852646,5.445904021120045
CC(C)Nn1cc([N+](=O)[O-])cc([N+](=O)[O-])cc2n(c1=O)C1C2C2C1N(C(N)=O)C(=O)N2n1nnnc1[N+](=O)[O-],6.535543,5.69499729248888
CCON(Cn1ncc([N+](=O)[O-])n1)[N+](=O)[O-],7.14233,3.9273982070120166
O=C1NC2C=C([N+](=O)[O-])C([N+](=O)[O-])=CC=C3N(O)CN3C2N1c1[nH]c([N+](=O)[O-])nc1[N+](=O)[O-],6.8691416,5.5806516790321705
O=C(CCC(=O)n1nccn1)n1cc([N+](=O)[O-])cn1,6.0698357,3.298620786775605
O=[N+]([O-])NCCc1nonc1CO,6.847161,3.5556782115472876
COCCN1CN(CC(F)([N+](=O)[O-])[N+](=O)[O-])CN2Cc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=NN2N(C2NCNC(=N[N+](=O)[O-])N2)C1,6.6557097,5.286864004234225
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1ON1CN(C=O)CN2CN=NNC=C21,6.0933104,4.257721745846094
CCC(CCC(=O)C(CC(N)=O)C(=O)n1ncc([N+](=O)[O-])n1)([N+](=O)[O-])[N+](=O)[O-],6.4136786,4.317958033917111
O=[N+]([O-])C1=CC2(CN(c3nc([N+](=O)[O-])n[nH]3)[N+](=O)[O-])N=NN=C2C([N+](=O)[O-])=C1,7.5859065,4.98291223501522
CON1CCN(CC(C)(C)N)C2C1N(CCCO[N+](=O)[O-])CCN2F,5.556314,4.587926593390293
CCN(C(C(=O)c1cccc([N+](=O)[O-])c1[N+](=O)[O-])n1nnc2cc([N+](=O)[O-])c([N+](=O)[O-])cc21)[N+](=O)[O-],6.626404,4.003757295767277
CC(=O)N1CCN(c2c[nH]nn2)C2C1N(NC(C)(C)C)CCN2n1ccnn1,5.335345,4.942982251781807
NC(=O)CC(=O)n1nnnc1[N+](=O)[O-],7.2150564,3.2644065732181256
COCNCNn1nc([N+](=O)[O-])cc1[N+](=O)[O-],6.751337,3.856579625318817
CC(COc1nc(F)c2c(n1)N=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C2)([N+](=O)[O-])[N+](=O)[O-],6.9067335,4.154884701741006
NCCC(CCCO[N+](=O)[O-])(CCn1nnc2ccccc21)C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.0591803,4.148799112878736
CCC(CC(C(=O)C12C=C([N+](=O)[O-])C([N+](=O)[O-])=CC1=NN=N2)n1nnc2ccccc21)([N+](=O)[O-])[N+](=O)[O-],6.36534,4.916973365853776
COCCC(O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.943911,3.9914683296871925
CC(COc1c([N+](=O)[O-])cc([N+](=O)[O-])c(COc2c(C=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.9572954,3.680034706176695
COC(CCCC(C)N)(CCC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)n1cnc([N+](=O)[O-])c1,5.6952686,4.086017406729926
CC(CNN1CN(C(N)=O)CN(N)CN(C23C=C([N+](=O)[O-])C([N+](=O)[O-])=CC2=NN=N3)C1)([N+](=O)[O-])[N+](=O)[O-],6.694674,5.344933581972622
NC1=C([N+](=O)[O-])C([N+](=O)[O-])=Nc2c(c(O)nc(C=O)c2[N+](=O)[O-])C([N+](=O)[O-])=C1[N+](=O)[O-],7.3084903,4.17056639591009
O=C(CCC(CCC(=O)n1nnc([N+](=O)[O-])n1)([N+](=O)[O-])[N+](=O)[O-])c1cccc([N+](=O)[O-])c1[N+](=O)[O-],6.849328,3.704815303484116
COCN1CN(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1C1C2N2CN(c3nnn[nH]3)C=NC=CN12,6.6715703,6.0919976976170185
CCOCN1C(=O)N(OC)C2(C)N(C(=O)CCC(CC)([N+](=O)[O-])[N+](=O)[O-])C(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C12C,6.3150215,5.234347263980279
O=[N+]([O-])C1([N+](=O)[O-])CN(OCCOCCO)CC([N+](=O)[O-])([N+](=O)[O-])C1,6.777985,3.9723379494633555
CC(C)(C)Nc1nc(-n2nccn2)c2c(n1)=NC([N+](=O)[O-])=NON=2,6.164488,4.131928326378078
COCN1C(=O)N2C1=CC=C([N+](=O)[O-])C(C)=C([N+](=O)[O-])C1C3C(C12)N(CC(N)=O)C(=O)N3OCC(C)([N+](=O)[O-])[N+](=O)[O-],6.2729363,5.975423941217847
O=C1NC2C(N(CO[N+](=O)[O-])CN2F)N1CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.048674,5.068762758730468
O=CN1C(=O)NC2N=NC=CN3N(CN3n3ncnc3[N+](=O)[O-])C21,6.676339,5.567373998307741
O=[N+]([O-])CCc1nc2c(c(-n3ncnc3[N+](=O)[O-])n1)C=CC([N+](=O)[O-])=C([N+](=O)[O-])C=N2,6.666546,4.254369223964389
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N1CN2CN3CN4CN=CC=NN4C=C([N+](=O)[O-])N=CN3NN=C([N+](=O)[O-])N=C21,6.5336213,5.4334292316911235
COCN1CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1N(n1nnc([N+](=O)[O-])n1)CCN2c1cnc([N+](=O)[O-])[nH]1,6.8944125,5.313149710144087
N#CCN1C(=O)NC2C([N+](=O)[O-])=C(N)C([N+](=O)[O-])=C(N)C([N+](=O)[O-])=C3N(CN3n3cc([N+](=O)[O-])cn3)C21,6.5699825,5.577179794801245
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N1CN=NC=CN2N(O)CN2CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C1,7.40436,5.3254791023392105
O=C1NC2c3c(cc([N+](=O)[O-])cc3[N+](=O)[O-])N=NN3N(CN3C34C=C([N+](=O)[O-])C=C([N+](=O)[O-])C3=NN=N4)C2N1CN[N+](=O)[O-],6.941317,5.832630583125333
CC(C)NN1CN(OCC(C)(C)[N+](=O)[O-])CN(C2NCNC(=N[N+](=O)[O-])N2)CN(N(C)[N+](=O)[O-])C1,5.9026017,5.429480636163678
CCOCN1C(=O)N2C1=CC=C([N+](=O)[O-])C(C)=C([N+](=O)[O-])C1=NN=NNC3(C)N1C(=O)N(C(=O)CCC(CC)([N+](=O)[O-])[N+](=O)[O-])C23C,5.888063,7.101253333115918
CC(N)CN1CN2CN(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CNN=C([N+](=O)[O-])N=C12,6.763981,5.41572226434751
CC(C)(C)NN1CN2CN3CN=CC([N+](=O)[O-])=CN3N=NC=CN2N(C2NCC([N+](=O)[O-])([N+](=O)[O-])CC2([N+](=O)[O-])[N+](=O)[O-])C1,6.5023713,6.299298404074437
NN1CN(CO)CN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(CCO[N+](=O)[O-])C1,6.724731,4.068071115327419
NC(=O)C(CC[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C12N=NN=C1C=C([N+](=O)[O-])C=C2[N+](=O)[O-],7.304246,5.395826637274816
O=C1NC2C([N+](=O)[O-])=CC([N+](=O)[O-])=CC=C3CN(CN3n3cc([N+](=O)[O-])cn3)C2N1COCC(F)([N+](=O)[O-])[N+](=O)[O-],6.6983776,6.584180525961266
CCC(CCC(=O)c1nc(COC)c2c(c1[N+](=O)[O-])=NN=NNC=2)([N+](=O)[O-])[N+](=O)[O-],6.256907,4.3219082207723805
O=[N+]([O-])C1([N+](=O)[O-])CN(C(CCNc2cnon2)(CCn2ccnn2)OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])C1,7.4091644,5.348487188346538
COc1ncnc(F)c1[N+](=O)[O-],7.087002,2.889575696023222
CCOCN1CN2C1=NC([N+](=O)[O-])=C([N+](=O)[O-])NC1NC(=O)N(C(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C12,7.2818475,5.279115607901054
COCCCC(O)(CC#N)CCC=O,5.122864,3.7190273813078525
O=C(CCC(=O)n1nnc2ccccc21)n1cc([N+](=O)[O-])cn1,5.7957373,2.7591804830330044
O=[N+]([O-])c1ncn(N2CCN(c3cnc([N+](=O)[O-])[nH]3)C3C2N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CCN3C2NCC([N+](=O)[O-])([N+](=O)[O-])CC2([N+](=O)[O-])[N+](=O)[O-])n1,7.448208,6.135580350030193
O=[N+]([O-])N=C1NCNC(C2=NC(CCN[N+](=O)[O-])=C([N+](=O)[O-])C3=NC([N+](=O)[O-])=CC([N+](=O)[O-])=NN32)N1,7.034204,5.486943696866177
NC(=O)C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1)n1cc([N+](=O)[O-])cn1,7.271632,4.206819427518504
CCN(C(CCCO[N+](=O)[O-])C(=O)n1ncc([N+](=O)[O-])n1)[N+](=O)[O-],6.605933,4.234023374909376
CCOCN1CN(C=O)CN(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C1,6.222799,4.194214267175495
COCN1C(=O)N(N)C2(C)C([N+](=O)[O-])=CC([N+](=O)[O-])=Nn3n(-c4c(C=O)cc([N+](=O)[O-])cc4[N+](=O)[O-])c(=O)n3C12C,6.5437393,5.132162026993902
COCOC#COc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,5.9143653,3.2329687660097237
O=C1NC2c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=CN3N(CN3C34C=CC=CC3=NN=N4)C2N1n1nnc2cc([N+](=O)[O-])c([N+](=O)[O-])cc21,6.4215703,5.697306293086859
O=C1C2=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C(O)N3C=NC([N+](=O)[O-])=CCN(CC[N+](=O)[O-])CN3CN1CN2n1nccn1,6.26166,6.431300934886625
CCOCN1CN2C(=O)C1=CC([N+](=O)[O-])=CC([N+](=O)[O-])=CC1NC(=O)N(CCCO[N+](=O)[O-])C12,6.0569334,5.969963407249509
Nc1nonc1CCC(CCNc1cnon1)(c1c[nH]nn1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[N+](=O)[O-],6.312368,4.619943062876333
CC(CON1CN=NC([N+](=O)[O-])=CN2N(C1)CN2C1NCC([N+](=O)[O-])([N+](=O)[O-])CC1([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.6534553,6.162040893867374
CC(CNN1CN(O)CN(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CN(CC(N)=O)C1)([N+](=O)[O-])[N+](=O)[O-],6.2996683,3.9034361471565733
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1-c1nc2nc3nnn[nH]cc3nnccn12,6.1523094,4.173600995060264
CC(C)(N)CN1CN(CC(C)([N+](=O)[O-])[N+](=O)[O-])CN(F)CN(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C1,6.8109803,4.642749447404712
NC(=O)CN1C(=O)NC2NN=NN=C3N(Nc4cnon4)CN3C21,6.575523,5.311107718551692
CC(CCc1nc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2nnn2c(c1[N+](=O)[O-])N=C2CO)([N+](=O)[O-])[N+](=O)[O-],6.8389854,4.3676717188442
CC(CCC(=O)N1CCN(CC(N)=O)C2NC([N+](=O)[O-])=C([N+](=O)[O-])N=C3N(CCN3n3nnnc3[N+](=O)[O-])C21)([N+](=O)[O-])[N+](=O)[O-],6.92984,5.324446859181423
COCCN1CN(n2nccn2)C2NC(=O)N(c3c[nH]nn3)C21,5.7526593,4.952493427614376
CC(N)CN1CN(CC#N)C2C1NC(=O)N2CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.3898306,5.028869819557514
O=[N+]([O-])NCc1c([N+](=O)[O-])c(Nc2cnon2)c2c(c1[N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])C(O)=C([N+](=O)[O-])C=C2[N+](=O)[O-],7.5698037,4.5382081408020465
O=[N+]([O-])c1cc([N+](=O)[O-])n(C(O)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n2ccnc2)n1,8.168642,4.551629099762711
NN1C(=O)NC2CNC(=N[N+](=O)[O-])NCN3N(O)CN3C21,6.785579,5.980223866321458
O=[N+]([O-])C1=NN=C([N+](=O)[O-])N2C(=N1)C([N+](=O)[O-])=C(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N=C2n1nnnc1[N+](=O)[O-],8.663267,4.724113895497522
CCC(CNc1nc(-c2c(C=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])nc(CC#N)c1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.4711494,3.8080123292350807
CCC(CCC(=O)C(CCCO[N+](=O)[O-])C(=O)Nc1cnon1)([N+](=O)[O-])[N+](=O)[O-],6.2568245,4.304551424393247
CN(CCC1=NC2=NN=CC([N+](=O)[O-])=CN2C(C2NCNC(=N[N+](=O)[O-])N2)=N1)[N+](=O)[O-],6.501207,5.336853286149664
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1ncnc1[N+](=O)[O-],7.5119395,4.217437033374239
CCOCC(=O)C(Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])c1c[nH]nn1,5.9843354,3.9014693200354635
COC1(C(N)=O)CN(N)CC(CC[N+](=O)[O-])(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C1,6.1217194,4.991293083157296
COCN1CN(CCN[N+](=O)[O-])C2C1C1C2N(CN[N+](=O)[O-])CN1OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.9478903,5.806115418401199
CC(C)(CON1CN(C(=O)c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])C2C3C(C21)N(F)CN3CCO)[N+](=O)[O-],6.291369,5.206302776091921
O=[N+]([O-])C1=C([N+](=O)[O-])NN=c2[nH]nc(-n3cc([N+](=O)[O-])cn3)c2=N1,7.6281013,4.14310203475925
COCCC(CCn1cc([N+](=O)[O-])cn1)(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.726239,4.31028632424033
Nc1n[nH]c(C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(n2cnc([N+](=O)[O-])n2)C23C=C([N+](=O)[O-])C=C([N+](=O)[O-])C2=NN=N3)n1,7.6739297,5.510940674198405
CC(C)NN1CN2CNN=NN=C2N(n2cc([N+](=O)[O-])cn2)C1,6.134965,4.536736932737147
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OCCN(CCn1nccn1)[N+](=O)[O-],6.0851555,3.367949203004321
CC(N)CN1CN(OCC(C)(C)[N+](=O)[O-])CN2CN3CC(N)=NON=C3C([N+](=O)[O-])=C(N)C([N+](=O)[O-])=CC([N+](=O)[O-])=C12,6.073498,5.7304739871254675
NC1=NNC2=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C([N+](=O)[O-])CN(CN3CN(CO)C3=N1)N2,6.367433,6.106270016946722
O=[N+]([O-])c1nnnn1C#Cn1cnnc1,7.379067,4.280424710932717
O=C1NC2C([N+](=O)[O-])=CC([N+](=O)[O-])=NN3N(CN3n3nccn3)C2N1n1nnc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,7.1713314,5.353870053010916
CC(CNN1CN(CCN[N+](=O)[O-])CN(C23C=C([N+](=O)[O-])C=C([N+](=O)[O-])C2=NC=N3)C1)([N+](=O)[O-])[N+](=O)[O-],6.6047053,5.205776015539056
COCCC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1ccnn1,7.7478695,4.405020504696138
CN(CCN1CC=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C2N=C([N+](=O)[O-])N=NN3N(CN2C1)CN3Nc1cnon1)[N+](=O)[O-],6.639101,5.422615290433676
NC1=C([N+](=O)[O-])C2NC(=O)N(c3[nH]c([N+](=O)[O-])nc3[N+](=O)[O-])C2N2CN(O)C2=C([N+](=O)[O-])C=C1[N+](=O)[O-],7.253506,5.6500880008808805
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)C(=O)C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NC=N2,6.7421694,4.798918892703883
CC(=O)N1CCN(c2nc([N+](=O)[O-])n[nH]2)C2C1N(n1nnnc1[N+](=O)[O-])CCN2CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.8426294,5.292686601349823
CCOCC(=O)CCC(=O)n1cnnc1,5.294466,2.9662496023203992
CC(C)NC1=C([N+](=O)[O-])C2=NN=NC([N+](=O)[O-])=CN2C(CO)=N1,6.3033223,4.4217333213609304
CC(C)(C)NN1C(=O)N(c2c[nH]nn2)C2C3C(C21)N(CCN[N+](=O)[O-])C(=O)N3CCO,5.7042384,5.377107420013355
O=C1NC2C([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C3NN(CN3n3ncc([N+](=O)[O-])n3)C2N1n1cc([N+](=O)[O-])nn1,7.2716284,6.8104749943307334
O=[N+]([O-])c1ncn2nc([N+](=O)[O-])nnn3c(-n4ccnn4)nc-3c([N+](=O)[O-])c-2nn1,8.079742,4.271068861899307
NN1CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1N(n1cc([N+](=O)[O-])nn1)CCN2COCC(F)([N+](=O)[O-])[N+](=O)[O-],7.3632193,5.409675434239251
CCOc1cc(-n2cc([N+](=O)[O-])cn2)c([N+](=O)[O-])cc1[N+](=O)[O-],6.351876,2.5930315843882266
O=C(CCn1ncc([N+](=O)[O-])n1)n1nnc2cc([N+](=O)[O-])c([N+](=O)[O-])cc21,6.7988386,3.2774854212974818
O=[N+]([O-])N=C1NCNC(C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c2cnc([N+](=O)[O-])[nH]2)N1,7.766246,5.364167609581245
COCC1=NC2=NC(CCC(C)([N+](=O)[O-])[N+](=O)[O-])=NCC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])CN12,6.942376,5.150666867244052
O=[N+]([O-])C(CN1CN(F)CN(F)C1)([N+](=O)[O-])[N+](=O)[O-],8.72608,4.542251455298457
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Oc1c([N+](=O)[O-])c2c([N+](=O)[O-])c3c([N+](=O)[O-])cnncn-3nc([N+](=O)[O-])nnn1-2,7.304476,4.382757255563802
Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N2CCN(c3nonc3[N+](=O)[O-])C3C2N(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CCN3F)c1[N+](=O)[O-],7.354631,5.259549415807913
Nc1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1,6.6822157,2.5871190472305994
Cc1c([N+](=O)[O-])ccc(C(CC#N)C(=O)C23C=C([N+](=O)[O-])C=C([N+](=O)[O-])C2=NN=N3)c1[N+](=O)[O-],6.2090735,4.752449575289295
NC(=O)CC(N)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1nnc2cc([N+](=O)[O-])cc([N+](=O)[O-])c21,7.3967376,4.323416209340735
COCN1C(=O)N(CC#N)C2C1C1C2N2C(=O)N(c3nnn[nH]3)CNC(=N[N+](=O)[O-])NCN12,6.1976748,6.175904072693404
CN(N1CN2C(=NC(N)=NN1)C1C3C(C12)N(CO[N+](=O)[O-])CN3CO)[N+](=O)[O-],6.561499,5.884897480736312
O=[N+]([O-])c1cc([N+](=O)[O-])c2c(c1)nnn2C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(n1nccn1)n1ncc([N+](=O)[O-])n1,8.008756,4.764805661371415
CCOCc1ncnc(CCN[N+](=O)[O-])c1[N+](=O)[O-],6.037072,3.34152261216357
O=[N+]([O-])C1([N+](=O)[O-])CNC(N2CN(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN3CN=CC=NN32)C([N+](=O)[O-])([N+](=O)[O-])C1,8.081338,5.689732045624405
CCOCC#CC(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.8692255,3.8199512119450922
CC(=O)c1nc(N)nc(N)n1,6.016192,2.653312272636752
O=[N+]([O-])OCCCC(F)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1cc([N+](=O)[O-])cn1,8.128991,4.357878316327224
