smiles,D,SA
O=[N+]([O-])c1n[nH]c(N(CCN(CCN(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])n1,8.589972,4.705915538268539
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN[N+](=O)[O-])[N+](=O)[O-],8.4878845,4.032090307142605
CC(=O)ONC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.3001657,4.340712509902772
O=[N+]([O-])c1cc([N+](=O)[O-])c(NO)c([N+](=O)[O-])c1,7.769094,2.6512735748475507
Cc1c([N+](=O)[O-])ccc([N+](=O)[O-])c1[N+](=O)[O-],6.7433453,2.452226148894299
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CN(CCN(C(=O)OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.753483,4.714876163105175
O=[N+]([O-])OCCNc1c([N+](=O)[O-])c(/C=C/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c(N(CCO[N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],7.4739156,4.1597512547764826
CC(COC(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.323828,3.922133613597013
O=C(/C=C/CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.380082,3.9199128396660763
O=[N+]([O-])C(COC#COCOCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.468294,4.378914608680892
O=C(C(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1nc([N+](=O)[O-])n[nH]1,8.541608,3.9047813242197247
O=C(COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.49097,3.776823521594457
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nnc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])o2)c([N+](=O)[O-])c1,7.5598874,3.117515733101744
CC(NC(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.342718,4.2223847448460585
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,6.9662957,2.624639862616961
O=[N+]([O-])NCC(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.628198,4.3492876823220685
CC(C)NC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.511895,3.0882123490688382
O=[N+]([O-])C1=C(c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])n2ccnc([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c21,7.346984,4.0269936531907975
CC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.6879115,3.268657443128242
COCN(CN(CN(C=O)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.376466,4.370482852472712
CC(COC(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.7764955,2.9059891315334436
O=[N+]([O-])OCCNc1c([N+](=O)[O-])c(CCO[N+](=O)[O-])c([N+](=O)[O-])c(NCCO[N+](=O)[O-])c1[N+](=O)[O-],7.3746457,3.5781381841188784
O=[N+]([O-])c1cnc(/N=N/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.6423793,3.190081105337409
CN(CCN(C(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.11055,3.4312710062011247
O=[N+]([O-])NC(CCCO[N+](=O)[O-])(COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.45136,4.8127944613191165
O=[N+]([O-])OCCC(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.629237,4.2124876823220685
CC(CCN(C(=O)N(CN(CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.005725,4.543583807355143
O=[N+]([O-])C(COC#COC12C=CC=CC1=NN=N2)([N+](=O)[O-])[N+](=O)[O-],6.603181,5.26483307770658
O=[N+]([O-])c1cc([N+](=O)[O-])[nH]n1,8.161263,3.400503254069113
O=[N+]([O-])c1nonc1CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.604309,3.7521588336344074
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cnn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2)c([N+](=O)[O-])c1,7.0314107,3.1091619171556095
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(Cl)c1[N+](=O)[O-],7.342045,2.7925792830927936
Nc1c([N+](=O)[O-])c([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],8.088231,3.1371432279729152
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nn2nnc3ccccc32)c([N+](=O)[O-])c1,6.274311,2.812107423467612
O=C(n1nnc([N+](=O)[O-])n1)n1nnc([N+](=O)[O-])n1,8.720695,3.7930399157878334
O=C([N+](=O)[O-])C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NC=N2,6.8545237,4.633417705207749
CC(CCN(C(=O)N(CCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.543184,4.2703334486792635
CN(C(=O)C(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.058552,3.7064374868960392
O=[N+]([O-])NC(c1nc([N+](=O)[O-])n[nH]1)[N+](=O)[O-],8.720614,4.475459238575382
O=[N+]([O-])NCCC(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])(N[N+](=O)[O-])[N+](=O)[O-],8.457572,4.987739004317277
Nc1cc([N+](=O)[O-])c(-n2nnnc2[N+](=O)[O-])cc1[N+](=O)[O-],7.532365,3.0333394995530494
O=[N+]([O-])C(F)(COCC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.751983,4.919628923268389
COC(=O)F,7.0999413,2.5835500606100403
CN(CCN(CN(C(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.3546114,4.234406027869596
Nc1nonc1C(=O)Cn1ncc([N+](=O)[O-])n1,6.9866667,3.3532299206294276
CC(CCN(C(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.223968,4.352826227762234
O=[N+]([O-])OCn1c([N+](=O)[O-])nnc1[N+](=O)[O-],8.662497,3.728008914908772
O=[N+]([O-])C1=NC2=C(Nc3cnon3)C=CC=NC2=NC=N1,6.0820317,4.554555095842005
O=[N+]([O-])OCC(O[N+](=O)[O-])C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.668286,4.7301757382535135
Nc1no[n+]([O-])c1-c1nonc1[N+](=O)[O-],8.7132,3.8613920306238043
O=[N+]([O-])OCCNc1nc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])nc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],6.8048606,3.407299916196912
Cc1c([N+](=O)[O-])ccc(Cl)c1[N+](=O)[O-],6.133075,2.3433998164613694
CN(c1nc(O)c([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],7.4455576,3.452627800573854
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-n2nnnc2[N+](=O)[O-])c1[N+](=O)[O-],7.614927,3.17502181497903
O=C(F)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],7.764975,2.6950836534166633
COc1c([N+](=O)[O-])cc([N+](=O)[O-])c(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],8.116627,3.476839349795654
O=[N+]([O-])C(COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.647713,4.9575853220318535
O=C(CN(CCN(CCN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.46678,4.481805324666812
O=[N+]([O-])c1cccc(CN([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],7.5256658,3.2536589906577102
COCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.162172,3.886695425991915
O=[N+]([O-])c1cc(NNc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])cc([N+](=O)[O-])c1,6.9950323,2.763884392718289
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cn(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nn2)c([N+](=O)[O-])c1,7.435171,3.416615836615338
CCOC(=O)C12C([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C3NN(C(N)C(=O)N1[N+](=O)[O-])C32C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.2805786,5.582365265198833
O=C(/C=C/C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.4590025,3.9786033830596867
O=[N+]([O-])C(F)(COCOCC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.673157,4.2181593792453285
Cn1nc([N+](=O)[O-])c(O)c1[N+](=O)[O-],7.707034,3.244389400358476
CCC(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.267389,4.095530888782101
O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2nnc3ccccc32)c([N+](=O)[O-])c1O,6.449581,2.750317073280714
O=[N+]([O-])OCC(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.620034,4.243298219729866
CC(C)(CON(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.84232,4.1525673033382065
CC1=C(c2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)C([N+](=O)[O-])=C1[N+](=O)[O-],6.9394917,3.5635966580037577
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(CO[N+](=O)[O-])C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,7.211758,3.9659306668388785
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])nc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.454284,3.3996931435828674
CN(CCN(CC(N)=O)[N+](=O)[O-])[N+](=O)[O-],6.592598,3.5543157098970344
O=C(CCN(CCN(CC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.160504,4.201961163482211
COC(=O)N(CCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.9710913,3.7251261952226846
O=C(C(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.507266,4.248643151860351
O=[N+]([O-])OCC(CO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.546829,3.821364614040914
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cn(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cn2)c([N+](=O)[O-])c1,7.087061,3.1746239363863804
O=[N+]([O-])OCCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],7.2122774,2.8076240400125894
CC(C)(COC(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.4208794,3.704890363680292
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(-n3cc([N+](=O)[O-])nn3)nc(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.751482,3.423980585237894
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nn2ccnn2)c([N+](=O)[O-])c1,7.26182,3.177155361322858
O=C(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N(CN(CN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.73947,4.760404054229338
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N1CN([N+](=O)[O-])C2C1C1C2N([N+](=O)[O-])CN1[N+](=O)[O-],8.127167,5.664271963745308
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ncc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,7.2778788,3.1842328902627255
O=[N+]([O-])NCCN(CN(CN(CO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.433275,4.399233011324572
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-n2nccn2)c1[N+](=O)[O-],7.077464,3.1446848292233778
O=[N+]([O-])C(C/C=C/CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.157822,3.9232149460104573
NC(=O)C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.506341,4.117546806483089
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN(CCN(CN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.653495,4.638328968600437
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.7089434,3.650714484997204
CC(CC(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.360338,4.1096169402337575
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(CO)c2[N+](=O)[O-])c([N+](=O)[O-])c1O,7.4166164,3.2666065901123993
O=CN(CCC(CCN(CCC(CCN[N+](=O)[O-])(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O)[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.5512934,5.853658554235421
CN(CCO[N+](=O)[O-])[N+](=O)[O-],7.417588,3.3548800066269004
O=[N+]([O-])NCCN(CO[N+](=O)[O-])[N+](=O)[O-],8.388592,4.031327201644153
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,7.237813,3.3040957775394606
CN(C(=O)N(Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.0576673,3.69960038605746
O=[N+]([O-])N1CN(n2ccnn2)N2C(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CCC(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN([N+](=O)[O-])NC2([N+](=O)[O-])C1,8.658987,6.471369810414263
O=[N+]([O-])OCCN(C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.680737,4.463434945148499
O=[N+]([O-])N=CN1CN([N+](=O)[O-])CN([N+](=O)[O-])CN1,8.260806,4.811296195222684
O=[N+]([O-])c1ccc(-c2n[nH]c(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,6.7825475,3.0045613565476454
O=C(NCCO[N+](=O)[O-])NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.61663,3.310737122368943
O=[N+]([O-])C(CO)(CF)[N+](=O)[O-],8.187252,3.8638413619382552
CC(COC(=O)N(CCN(CO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.8159456,4.206799540433339
O=C(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.54246,4.355574015634055
O=C(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.769265,4.194843322778478
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cnc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.299622,2.9638390712638074
c1cn(Nc2c[nH]nn2)nn1,6.6243167,4.327982154479049
Nn1c(=O)n2n1C=CN=CC1C3C(C12)N([N+](=O)[O-])C(=O)N3[N+](=O)[O-],7.060174,5.817782277449358
N#[N+]c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],7.6836047,3.041691057365031
O=C(CN(CCN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.572073,4.320631901462145
N#CCN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.119254,3.880769600112866
Cc1ccc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],6.741231,2.8126005490515897
O=[N+]([O-])c1ccc(CO)c([N+](=O)[O-])c1O,6.5245543,2.572588740105692
O=[N+]([O-])CCCN(CCN(CCN[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.9823866,4.086587548168189
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.518555,3.2064529074526913
O=[N+]([O-])c1nc(-n2nnc3ccccc32)[nH]c1[N+](=O)[O-],6.4983606,3.046031729457372
CN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.039589,3.7798325159064907
O=C(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])N(CCN(CN(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.619892,4.760492132663467
O=[N+]([O-])C(CCNC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(CCN(O)CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.591885,4.589365523275678
CCC(CNC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.6549416,3.8005655218909276
CC(=O)OC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.048336,3.349123118299607
O=[N+]([O-])c1c(O)c([N+](=O)[O-])c(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c1O,8.327803,3.6570814238012366
CC(CN(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.355489,4.134964217910033
O=[N+]([O-])OCCN(COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.388752,4.062710046767836
COCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.5788836,2.484487111752962
O=[N+]([O-])OCC=C(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.080245,4.215458403309594
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.8450875,3.306845289019903
