smiles,D,SA
CCN(C(Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)C12N=NN=C1C=C([N+](=O)[O-])C=C2[N+](=O)[O-])[N+](=O)[O-],6.8504133,5.001670688479476
COCN1CN2C1=CC([N+](=O)[O-])=CC([N+](=O)[O-])=CC1C2C2C1N1C=C([N+](=O)[O-])N=NN(c3[nH]cnc3[N+](=O)[O-])CN21,6.3712406,6.390372543400957
CCC(Cc1nc(COC)c([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.4692926,3.5063456740464645
O=C(C(OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1cnc([N+](=O)[O-])[nH]1)n1ccnn1,8.012714,4.746565571218919
CCOCN1CN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(CCCO[N+](=O)[O-])CN(CC(C)(C)[N+](=O)[O-])C1,6.113642,4.062349675950037
CC(C)(CON1CN(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN2Cc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3N=CN2N(F)C1)[N+](=O)[O-],6.7464,4.854532807827688
N#CCC(C=O)(CCCO)CCn1ccnc1,4.8888226,3.8372667681445307
CCN(C#CC12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NN=N2)[N+](=O)[O-],6.6066265,5.083795201213292
CC(N)CCCOc1[nH]c([N+](=O)[O-])nc1[N+](=O)[O-],6.1279764,3.8023656122958887
O=[N+]([O-])C(O)(CCNn1ccnn1)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.5789165,4.830666894508588
O=C1NC2NN=C([N+](=O)[O-])N=C3N(CN3n3ncnc3[N+](=O)[O-])C2N1CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.8521304,5.433749143462307
O=c1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c(O)c3c(nc1N=C2F)=NNC([N+](=O)[O-])=C([N+](=O)[O-])N=3,7.149378,5.297157636838409
CC(C)Nc1c([N+](=O)[O-])c(O)c([N+](=O)[O-])c(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],7.385515,3.767830118464312
NC(=O)C12C=NN=CN3N1C(=O)N(CN[N+](=O)[O-])C3(C(=O)n1ncnc1[N+](=O)[O-])N(N)C(=O)N2c1c[nH]nn1,6.937203,7.071442386143641
O=[N+]([O-])c1cc([N+](=O)[O-])c(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c1CC12C=CC=CC1=NN=N2,6.589581,4.716832776536506
COC(CC#N)C(=O)C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NC=N2,5.980822,4.822832229880959
O=[N+]([O-])c1cnn(CN(F)[N+](=O)[O-])n1,8.723121,3.9749911886027416
O=Cn1cc(Nc2cnon2)nn1,6.765793,4.220953110332713
COCC1=C([N+](=O)[O-])C2=C([N+](=O)[O-])N=NC=CN2C(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])=C1[N+](=O)[O-],6.5141144,4.000893113525826
CC12C([N+](=O)[O-])=CC([N+](=O)[O-])=CC=C3CN(C(=O)N1N)C2(C)N(CCCO[N+](=O)[O-])C(=O)N3n1ncc([N+](=O)[O-])n1,6.3570347,6.8486553359573765
Cc1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])cn2c(c1[N+](=O)[O-])C(Nc1cnon1)=N2,7.54348,4.435718067366429
COCc1nnc2n1N=NC([N+](=O)[O-])=NO2,7.1220045,4.171674629194485
NC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])n1nnc2ccccc21,6.8872766,4.117869045422328
CC(C)(N)CN1C(=O)N(C(N)=O)C2(C)N3C(=O)N4C(=CN=C([N+](=O)[O-])NC42C)NC([N+](=O)[O-])=NC=C13,6.1203823,6.561181549727799
COCC(=O)C(N)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.044023,4.172807783674646
CC(CCN1C(=O)N(CN[N+](=O)[O-])C2(C)N(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)N(F)C12C)([N+](=O)[O-])[N+](=O)[O-],7.3213277,5.56344869366057
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C(CC[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1nccn1,7.0423036,4.599193422132462
CN(N1CN(F)CN(CC[N+](=O)[O-])CN(C2NCC([N+](=O)[O-])([N+](=O)[O-])CC2([N+](=O)[O-])[N+](=O)[O-])C1)[N+](=O)[O-],7.410693,5.442730784769825
O=[N+]([O-])c1nonc2c(c([N+](=O)[O-])c(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1)N=C2n1nccn1,8.475126,4.717256047662343
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(OCC(Cc2cccc([N+](=O)[O-])c2[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],7.1364303,3.690587715138573
CC(C)NN1C(=O)NC2C1N(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN2C1NCNC(=N[N+](=O)[O-])N1,6.4218245,5.741762571757654
O=[N+]([O-])N=C1NCNC(OCC(COn2ccnc2)([N+](=O)[O-])[N+](=O)[O-])N1,6.821895,5.074247944998405
NC(=O)n1nc2c(n1)C(=O)c1nn(F)nc1C2=O,7.0767846,3.9316907792101254
O=[N+]([O-])C1=CC=C2CN(CN3CC=C([N+](=O)[O-])C([N+](=O)[O-])=CC=C3C([N+](=O)[O-])=C1)CN2n1ncc([N+](=O)[O-])n1,6.393532,6.16527259691674
CN(CCN1C(=O)N(CO[N+](=O)[O-])C2C1C1NN=NN=C3N(C4NCNC(=N[N+](=O)[O-])N4)C(=O)N3C12)[N+](=O)[O-],6.832033,6.2041978149981
COCCN1CN(F)CN(CC(F)([N+](=O)[O-])[N+](=O)[O-])CN(CC(N)=O)C1,6.4885244,3.8704963790957674
CC(=O)N1CN(NC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C1C1C(N)=NON=C3N(CN3n3cc([N+](=O)[O-])cn3)C12,6.716346,6.0853345237916745
Cc1c([N+](=O)[O-])ccc(C(N)C(=O)CO)c1[N+](=O)[O-],5.8798494,3.3542364728426204
O=[N+]([O-])c1cc([N+](=O)[O-])c(C(F)(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n2nccn2)c([N+](=O)[O-])c1,8.325162,4.33794708469069
O=[N+]([O-])C1=CC([N+](=O)[O-])=C2N(CN2Nc2cnon2)CN2CN=C([N+](=O)[O-])N=NN2C([N+](=O)[O-])=C1O,7.2651806,5.434137103459584
O=C(N1CN(CO)CN(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C1)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.8338876,4.480429099696764
N#CCc1nc(N)nc(COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1,6.9021044,3.5832762168578185
O=[N+]([O-])C1=CN2C(CO)=NC(O)=NC2=NN=N1,6.7167177,4.70444072259342
CN(c1nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc(-n2cc([N+](=O)[O-])cn2)n1)[N+](=O)[O-],7.922081,3.8663590506943297
CC(COc1nc(O)nc(-n2nnnc2[N+](=O)[O-])n1)([N+](=O)[O-])[N+](=O)[O-],7.6429095,3.8163134635015563
CCC(CCC(=O)N1C(=O)N(CO)C2C1C1C2n2nnc([N+](=O)[O-])nn(O)c(=O)n21)([N+](=O)[O-])[N+](=O)[O-],7.000648,5.572616538543944
O=C1NC2C(N(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN2C2NCNC(=N[N+](=O)[O-])N2)N1COCC(F)([N+](=O)[O-])[N+](=O)[O-],8.1899185,5.9110080530595335
O=C1NC2C(N(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN2n2ncnc2[N+](=O)[O-])N1Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],6.705805,5.026328202130575
CCC(CNN1CCN(O)C2C1N(CC#N)CCN2CCN[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.099229,5.094222144203249
CCN(n1c([N+](=O)[O-])nnc([N+](=O)[O-])n2n(c1=O)C1C3C(C12)N(C1NCNC(=N[N+](=O)[O-])N1)C(=O)N3O)[N+](=O)[O-],7.3494587,6.178108882766034
COCCCN(CCCC(C)N)[N+](=O)[O-],5.365496,3.3743242666463518
Cn1nc([N+](=O)[O-])c(OCCON)c1[N+](=O)[O-],6.881785,3.3387465818405557
CC(N)CC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(C(N)=O)c1c[nH]nn1,6.704599,4.892662677622802
CCC(CCC(=O)C(CCCCCO[N+](=O)[O-])(CCn1ncnc1[N+](=O)[O-])NC(C)C)([N+](=O)[O-])[N+](=O)[O-],5.985632,4.465582533021573
CCON1CN(OCC)CN(n2ncnc2[N+](=O)[O-])C1,5.7581043,4.195371289896932
CON1CN2CC([N+](=O)[O-])=C(O)C([N+](=O)[O-])=CC([N+](=O)[O-])=C2N(n2ccnn2)C1,6.352299,4.400579819281693
CC(CCN1CN(COCC(F)([N+](=O)[O-])[N+](=O)[O-])CN(n2cc([N+](=O)[O-])cn2)C2=CN=C([N+](=O)[O-])NCN2C1)([N+](=O)[O-])[N+](=O)[O-],6.891794,4.860568987102958
CC(N)CCCC(CCC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])(CC(C)(C)[N+](=O)[O-])[N+](=O)[O-],5.8418403,4.295423263640899
CC(CCC(=O)C#Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.256551,3.419854828830177
CC(=O)N1C(=O)N2C3=CNN=NC1(C)C2(C)N1C(=O)N(Oc2c(C=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])C1=NC([N+](=O)[O-])=NN3,6.3907194,6.9331135095070335
O=Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N1CN(C=O)C2C1NC(=O)N2Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.407029,4.536862959394837
CN(CCN1C(=O)N(OCC(C)(C)[N+](=O)[O-])C2(C)N3C(=O)N(n4nnnc4[N+](=O)[O-])C3=NON=C([N+](=O)[O-])C12C)[N+](=O)[O-],6.7650366,5.653158687549596
CC(N)Cc1nc(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c2c1=NC(N)=NNN=2,6.4588976,4.902905465117524
Cc1c(Nn2ncnc2[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],7.897067,3.667845268582579
O=[N+]([O-])c1nnnn1N1CN2CN3CCC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])CN3N=NC=CN21,7.9377995,5.490395826658629
NC(=O)N1C=CC=NC1c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],5.987131,3.648621994995252
O=[N+]([O-])C(CC#CCCO)([N+](=O)[O-])[N+](=O)[O-],7.122366,3.6861075747854795
O=[N+]([O-])C1=Nc2c([N+](=O)[O-])cnc(-c3cccc([N+](=O)[O-])c3[N+](=O)[O-])c2NC([N+](=O)[O-])=N1,7.036298,3.8081710447215187
NCc1c([N+](=O)[O-])cc([N+](=O)[O-])c(CCCO[N+](=O)[O-])c1[N+](=O)[O-],6.6429605,3.136063573220788
CC(N)CC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1cnc([N+](=O)[O-])[nH]1)n1cnc([N+](=O)[O-])n1,7.2025833,5.0107686182460345
O=[N+]([O-])OCCC(CCC1=C([N+](=O)[O-])C2=NN=C([N+](=O)[O-])N=CN2C(CCO)=N1)([N+](=O)[O-])[N+](=O)[O-],6.847412,4.665206534147757
CCOCN1CN(OCC(C)(C)[N+](=O)[O-])C2C1NC(=O)N2NC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.3505225,5.462542117580662
O=[N+]([O-])CCN1CN(CN[N+](=O)[O-])C2C1C1C([N+](=O)[O-])=NN=C([N+](=O)[O-])N3N(F)CN3C12,7.4826794,6.10906662903626
CN(CCN1CN(c2cnc([N+](=O)[O-])[nH]2)C2C1C1C2N(Oc2c(C=O)cc([N+](=O)[O-])cc2[N+](=O)[O-])CN1N(C)[N+](=O)[O-])[N+](=O)[O-],6.547918,5.708229119001644
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N1CCN(n2cc([N+](=O)[O-])cn2)C2C1N(c1c[nH]nn1)CCN2n1nnc([N+](=O)[O-])n1,6.8568687,5.463634222551191
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C(CC(F)([N+](=O)[O-])[N+](=O)[O-])C(=O)c1cccc([N+](=O)[O-])c1[N+](=O)[O-],6.739606,3.848174702141846
CCC(CCC(=O)N1C=CC=NC1C1NCC([N+](=O)[O-])([N+](=O)[O-])CC1([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.037096,5.405609562177612
CCN(N1C(=O)N(n2nccn2)N2N=NC([N+](=O)[O-])=NC3(C)N([N+](=O)[O-])C(=O)N2C13C)[N+](=O)[O-],7.0974193,7.0468638770424565
CC(=O)N1CN2CC=C([N+](=O)[O-])C([N+](=O)[O-])=CC=C2N(C23N=NN=C2C=C([N+](=O)[O-])C=C3[N+](=O)[O-])C1,6.2419853,5.02371072983321
CC(NN1CN=NNC=C2N(C1)CN2c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.8481107,5.240915828621607
CC(N)CNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,5.916501,2.6771612452131066
O=[N+]([O-])C(CCc1nnc(O)o1)([N+](=O)[O-])[N+](=O)[O-],8.062218,3.6835080610164646
CC(CCc1nnnccn2c(c1[N+](=O)[O-])N=C2c1c(C=O)cc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.6141195,4.44669650386953
NN1CN2C(=CNN=N1)C1C3CNC(=N[N+](=O)[O-])NCN4N(F)CN4C3C12,6.674827,6.792032854944915
O=[N+]([O-])CCc1c([N+](=O)[O-])nccnn2c(c1[N+](=O)[O-])C([N+](=O)[O-])=C2O,7.0483704,4.17137068747332
COCCC(CCCC(C)N)(CCn1cnc([N+](=O)[O-])n1)Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],6.0166197,4.204735451154614
CN(N1CCN(F)C2C1N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CCN2OC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.285487,5.575451141641576
CCN(N1CCN(CC(C)(C)N)C2C1c1cc([N+](=O)[O-])c([N+](=O)[O-])cc3n(nn1)N2CCN3c1cnc([N+](=O)[O-])[nH]1)[N+](=O)[O-],6.1329603,6.4167641018810215
O=CCCC(CCn1cc([N+](=O)[O-])cn1)(CC(F)([N+](=O)[O-])[N+](=O)[O-])n1ccnn1,6.4077396,4.332117943755092
Nc1nonc1-c1c(-n2ncc([N+](=O)[O-])n2)no[n+]1[O-],7.9714932,3.9254677184683615
COCN1C(=O)N(n2ncc([N+](=O)[O-])n2)C2=CC=C([N+](=O)[O-])C(C)=C([N+](=O)[O-])N3N=CC=NC4(C)N3C(=O)N2C14C,6.1544027,6.728200487331063
COCCN1CN(CO)C2NC(=O)N(CC(C)(C)[N+](=O)[O-])C21,5.6413755,4.50598824964084
CC(COc1nc(CO)c2c(c1[N+](=O)[O-])=NNN=C([N+](=O)[O-])N=2)([N+](=O)[O-])[N+](=O)[O-],7.155883,4.334070116326421
O=C(C(c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1)c1cnc([N+](=O)[O-])[nH]1)n1ncnc1[N+](=O)[O-],6.6970205,4.083183148148129
CCC(CNN1CN(COC)C2NC(=O)N(CC(N)=O)C21)([N+](=O)[O-])[N+](=O)[O-],6.042138,4.843045776065248
COCc1nc(-n2cc([N+](=O)[O-])cn2)c2c(c1[N+](=O)[O-])N=C([N+](=O)[O-])C(O)=C([N+](=O)[O-])C=C2[N+](=O)[O-],6.791297,4.020328263309457
COCN1CN2CN(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CNC([N+](=O)[O-])=C([N+](=O)[O-])N=C12,6.757635,4.926449866932909
CC1=C([N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])CN(CO[N+](=O)[O-])CN(CCN[N+](=O)[O-])CN2CN(CO)C2=C1[N+](=O)[O-],6.642672,4.958626477827633
O=C1NC2C(N(C(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN2CCO)N1n1nnc2cc([N+](=O)[O-])c([N+](=O)[O-])cc21,7.2130737,4.954462939345014
COCC1=Nc2nc(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc([N+](=O)[O-])n(C)nc([N+](=O)[O-])c21,7.005519,4.633769809293971
CN(CCC(C=O)(CCCO)CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.285603,4.611814956003337
CC(=O)N1CN(NC(C)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CN(C23C=CC=CC2=NN=N3)C2=NN=NNCN2C1,6.301792,5.845553528366796
O=[N+]([O-])C(CCCO)(CN1C(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CCC1C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.9916296,5.124666834872804
COCc1cn(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nn1,6.8355055,3.60289603623185
CCC(CNN1C(=O)NC2C1NC(=O)N2O)([N+](=O)[O-])[N+](=O)[O-],6.7589283,4.937835545419286
COCc1c([N+](=O)[O-])c2c([N+](=O)[O-])c3c([N+](=O)[O-])c([N+](=O)[O-])c(N)c([N+](=O)[O-])cc([N+](=O)[O-])c3nn[nH]cc12,6.828618,4.297189781950861
CC(CCc1nc(C=O)nc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])n1)([N+](=O)[O-])[N+](=O)[O-],6.4004064,3.495917494276653
CC(CCN1CN(CCO)CN(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C1)([N+](=O)[O-])[N+](=O)[O-],6.6894245,3.964830133054649
CC(C)(N)Cc1nonc1-n1nnc([N+](=O)[O-])n1,6.5460663,3.6122091465570643
Nc1n[nH]c(OCC(COn2ncnc2[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1,7.583008,4.296001914909675
CCN(c1nc(CCCO[N+](=O)[O-])nc(C2NCNC(=N[N+](=O)[O-])N2)n1)[N+](=O)[O-],6.489833,4.75825433859443
CC(C)(CN1C(=O)N(c2c[nH]nn2)C2C1C1C2N(n2ccnn2)C(=O)N1N)[N+](=O)[O-],6.2435007,5.554923695831807
CCON1CC([N+](=O)[O-])=C(C)C([N+](=O)[O-])=CC=C2N(C1)CN2C12C=C([N+](=O)[O-])C=C([N+](=O)[O-])C1=NN=N2,6.1779976,5.611836597501826
CCOCc1nc(CC(N)=O)nc(C(N)=O)n1,5.583709,2.911823438027847
CC(=O)C1=C([N+](=O)[O-])C2=C([N+](=O)[O-])N=CC=NN2C(c2cccc([N+](=O)[O-])c2[N+](=O)[O-])=C1[N+](=O)[O-],6.5031595,4.018944335742182
CCOC(CCn1cc([N+](=O)[O-])cn1)(CCn1nnc2ccccc21)CO[N+](=O)[O-],5.6374626,3.645228506372481
